provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,740,12,156.12,44.22,20.00,0.86,8.27,0x66d068a5d080374ba1af86fef248c2a1bab37a3ce2bb71ff09040e574c3db9c9,1187817,1187528
https://devnet.zama.ai,741,21,156.18,44.22,35.71,1.60,4.79,0x5fec99d216decfc6c15139ff45fe542c3d0de0ba3b28a3f5b24064865b064f6a,1187784,1187495
https://devnet.zama.ai,742,12,156.07,44.22,10.00,0.86,8.19,0x749707775581137c25044b2da954d4d2eb0eed4e96b7fb60aae344c753264d4e,1187703,1187414
https://devnet.zama.ai,743,12,156.10,44.22,12.50,0.85,8.28,0x8534308bfe2b324a9de8636a79603e3ad851a5a24d709a5aca3c6ffe565e6c4f,1187748,1187459
https://devnet.zama.ai,744,13,156.27,44.22,12.50,0.85,8.37,0xe8c9a1d8662d6692c52f02a7aa25d151872a91e66267fe90b0819b41b4e28042,1187772,1187483
https://devnet.zama.ai,745,15,156.01,44.22,46.15,1.85,8.29,0xb1e6ae9048c439c7511f4ae5fb5531ab0af405bf764f605f03746355ac7c7bef,1187751,1187462
https://devnet.zama.ai,746,12,156.10,44.22,12.50,0.85,3.89,0x2a916b2f81e823b8c65733ff8ec7940e6ff2c1c4c22e71434de130b1504475e3,1187751,1187462
https://devnet.zama.ai,747,15,156.25,44.22,18.18,0.85,7.75,0x508f5a04e83b5f327a102f80f2aaa6989ee7c4a29a2dba1190a847cd332eb60e,1187721,1187432
https://devnet.zama.ai,748,12,156.23,44.22,27.27,0.87,9.29,0x8125879c678153e6ebacb95b829711b47c2845964b747b5ba7f1cd402460a2d8,1187766,1187477
https://devnet.zama.ai,749,16,156.36,44.22,40.00,1.69,8.19,0x364a3f8c092c68b7b8148e50b5a434216b48e7055c6159b6e5b30a77d9b83ea6,1187844,1187555
https://devnet.zama.ai,750,12,156.12,44.22,10.00,0.87,8.25,0x28afd0e4734e14a99c96ec4878cd69fb60981d5fbb336e91175dcebc5c3cf61b,1187784,1187495
https://devnet.zama.ai,751,12,156.20,44.22,12.50,0.86,3.91,0x038dd40a95c37459f7e8c07af333cc102aeb4c8b21cc4a3f5c03aa1f9365193e,1187745,1187456
https://devnet.zama.ai,752,13,156.06,44.22,27.27,0.86,9.18,0xe30f42c2c4968fc0a67f11715f4a8ad2223193708dd3d0764330e8b83e32c8e8,1187727,1187438
https://devnet.zama.ai,753,19,156.16,44.22,46.15,1.56,7.85,0x2eace79eba4d2c6c6fb516a0cf301cd9c7d5fbcfa1a52ed83d5a6691135afe98,1187820,1187531
https://devnet.zama.ai,754,12,156.39,44.22,12.50,0.85,3.75,0xcb45ae4d9feff1005647e39f84206cdce417271203526951a30a404c4c452aa4,1187775,1187486
https://devnet.zama.ai,755,13,156.14,44.22,9.09,0.85,7.99,0x2cbe710dcdb803fa940082b0921985e250740c64f13952d664a7fc72e9930b80,1187703,1187414
https://devnet.zama.ai,756,12,156.05,44.22,10.00,0.85,8.09,0x802c10c981f83ce8c644d3af69cc1acb2be27486dcca3b0d4173cbecead5a018,1187715,1187426
https://devnet.zama.ai,757,14,156.01,44.22,41.67,1.59,3.89,0x57e2689467841725fe56b8c15a13b3e82ed09d7d8dc327f0119202bbdf9ce5ed,1187790,1187501
https://devnet.zama.ai,758,12,156.10,44.22,30.00,0.85,8.09,0xdafa005ac75fa56445bfae3b29920b2113c3e4d13d1048f78e11dd17d09b06f8,1187778,1187489
https://devnet.zama.ai,759,12,156.17,44.22,11.11,0.86,3.87,0xd5cace94df8b7b3e155ede0aef696fbaf8ac8760a8301b7f37322a9d981bfcc7,1187781,1187492
https://devnet.zama.ai,760,12,156.26,44.22,20.00,0.85,8.81,0x2b7d3ce7c8c12ef66d29b6ef589a074cdb5b8b9511d41d221a47824475df0e4a,1187727,1187438
https://devnet.zama.ai,761,17,156.19,44.22,50.00,1.66,8.09,0x2f571f0be9fcabadb3b9e02660bd6caf547bb72f5cdffd677f591b5f636065fd,1187772,1187483
https://devnet.zama.ai,762,13,156.30,44.22,18.18,0.85,9.11,0x5bd949ddf4237378ac7c5749125f0ed121def3fe4c291930832040ab2b7f7f23,1187721,1187432
https://devnet.zama.ai,763,12,156.36,44.22,22.22,0.85,8.09,0x591ed7bb587c988dbd8490ac5d73bf3ac1a492da95c9857219c0a395c30e918f,1187724,1187435
https://devnet.zama.ai,764,13,155.93,44.22,30.00,0.85,7.96,0x91aebf996d2daa4e588f90c21e8313072b03a50ad11fee6847dc165762474923,1187733,1187444
https://devnet.zama.ai,765,15,156.03,44.22,38.46,1.36,3.69,0x46ba18495daf8452ca97e00264c096ebb0b1ecd269cb3dc2ef730a7d200bd961,1187679,1187390
https://devnet.zama.ai,766,12,156.24,44.22,20.00,0.86,8.19,0x4e3d51548d25a7103c60e8cb29be173cae2ea32b27a7efaf23fc7fea2ee444aa,1187727,1187438
https://devnet.zama.ai,767,15,156.18,44.22,23.08,0.86,3.99,0x5837f1cf56645cc1c074232805a3810460232e938023057d7edf40f225196140,1187733,1187444
https://devnet.zama.ai,768,12,156.01,44.22,20.00,0.86,8.00,0x2c5be90471c01ec6ab9228b600e4deb44c7075c9223df6d506ba62ce2b5558fc,1187691,1187402
https://devnet.zama.ai,769,20,156.07,44.22,41.18,1.36,3.94,0x7c3b5809a6d9a1f9e34547d66da592d15c400749c28ec95edbec8613bb1f1de3,1187721,1187432
https://devnet.zama.ai,770,11,156.39,44.22,22.22,0.87,8.17,0x500f84181a0348b71b21a4e81889b58f159a150b02f6f63a9e6cb929b1f7bea1,1187736,1187447
https://devnet.zama.ai,771,12,155.97,44.22,12.50,0.88,9.03,0xb3740560d4774dd83cb05c5ec4331b643eab5ef072da9056c1e054565b6fd2c9,1187712,1187423
https://devnet.zama.ai,772,13,155.97,44.22,11.11,0.86,6.95,0x70a1c4566f2c347f2446899fc704b70ec890124819f11e8eb830bbc2a45d47a2,1187712,1187423
https://devnet.zama.ai,773,15,156.40,44.22,46.15,1.49,3.89,0x8c145ab8b6f6061a8a2773d7c13acde7630931884d148048224242e2b5f12c6b,1187820,1187531
https://devnet.zama.ai,774,13,156.17,44.22,22.22,0.86,4.20,0x02c51a741ed8566a165d10009f681ec433c22b83747e106a3156a711627fa5af,1187697,1187408
https://devnet.zama.ai,775,12,156.35,44.22,18.18,0.86,7.88,0xb14f9e8104169524d28f432fd35f4cefea8c7414dba39b883352e851a475bb63,1187757,1187468
https://devnet.zama.ai,776,12,156.32,44.22,18.18,0.88,8.01,0xe66bc8fba2ab0e2117b4e35433699c771ce72deeef9559f94166bf92790b1644,1187745,1187456
https://devnet.zama.ai,777,15,156.37,44.22,45.45,1.34,3.74,0x54e4e2422f107e3308ce84d17fe956059e12b7d2372acd6da5b0f4f8a01ca684,1187769,1187480
https://devnet.zama.ai,778,13,156.14,44.22,18.18,0.86,9.22,0x8cec5c200f2732d601fdc45ea7246f06508009ffe241b4f4f8593e3b180f1e77,1187760,1187471
https://devnet.zama.ai,779,12,156.40,44.22,30.00,0.86,7.99,0x3484f6f1f75be4d964669697d20fa0ce447f32e917e076315b2bbf2a9a136665,1187748,1187459
https://devnet.zama.ai,780,13,156.28,44.22,11.11,0.86,8.19,0x2ba71e96a54b3d755f1b47d69ec7a6e39c356a06d18260704f27210b2e78d0b9,1187817,1187528
https://devnet.zama.ai,781,14,156.18,44.22,33.33,1.47,8.80,0xee140437361dca2b9b7fe41505aeed24f2fc1002c80549f1de81ac8c1a841f6b,1187784,1187495
https://devnet.zama.ai,782,12,156.05,44.22,20.00,0.87,7.99,0x6906e2ee916ab16eb62e96248851235da1df21ecb740f4a16bdf717923268022,1187712,1187423
https://devnet.zama.ai,783,13,156.13,44.22,22.22,0.86,8.19,0x28435834dc9cd7041066813f7bff0ab537acbe7d27672b41e28ad97b60012b85,1187724,1187435
https://devnet.zama.ai,784,13,156.21,44.22,22.22,0.86,8.14,0x3df2522228ed42b64e4917feac94b7148df3c21c4588ddeeed75137557c58640,1187742,1187453
https://devnet.zama.ai,785,18,156.07,44.22,37.50,1.30,3.78,0x94f9dd77544ed6c8ad15f7520a8b82b54c4d19a7e33938617e3772f4dd8201be,1187781,1187492
https://devnet.zama.ai,786,12,156.29,44.22,20.00,0.86,4.10,0xa3b4915bdf0f8f58f35cd20108ddb4cd05c3f3dbd0e3e621b63889495d8b5e70,1187766,1187477
https://devnet.zama.ai,787,12,156.15,44.22,23.08,0.86,7.79,0x8491e478d109cd5a69a1d27f721913f7898d9590a542d1fb94a2072c72cada1f,1187769,1187480
https://devnet.zama.ai,788,12,155.95,44.22,18.18,0.86,3.87,0xb0d45d49e378f3d0def9d1c1a3873fc53a71d363b40e1a2ce4566f3ec339ffb2,1187784,1187495
https://devnet.zama.ai,789,21,156.04,44.22,40.00,1.41,7.89,0x3367337726c2aac9901630fea02ce14fa7292d7e44e0fc4b96b8126f40234c07,1187805,1187516
https://devnet.zama.ai,790,12,156.01,44.22,22.22,0.86,3.79,0xdab1cf5fbd9cdf6cd7a329324a47c125dfb16c0f411171e72e3cd0e344909aec,1187769,1187480
https://devnet.zama.ai,791,12,156.02,44.22,27.27,0.86,3.89,0xd9dd45e954a1dafc19f0bb86b9432c77c968b48a8a70495adf9080e00960f940,1187760,1187471
https://devnet.zama.ai,792,13,156.10,44.22,11.11,0.86,8.19,0x7fb1524060bb83f3c585529980131b4adfb682e55366c5a23e6615de60f09b63,1187787,1187498
https://devnet.zama.ai,793,19,156.25,44.22,46.67,1.28,8.83,0xffef6b2ba89c3c2b26dd09bb4f1d14e9ae54fe175f7d6352fb14e9cf5807b3de,1187751,1187462
https://devnet.zama.ai,794,12,156.13,44.22,27.27,0.87,7.99,0x2fe119d571b11c19ff934ecb755177d13a435a919535db2f82e60e9490739b0a,1187763,1187474
https://devnet.zama.ai,795,13,156.33,44.22,18.18,0.86,8.19,0xa1165511b6a612102d18ea5faa6a8d99f2fa8a0bbd6a1428ac5a855d3fa03677,1187742,1187453
https://devnet.zama.ai,796,13,156.42,44.22,25.00,0.86,8.27,0x148b4d88bd30bfa4009ff54046675a359d3537170a14225b64c33e950ac52347,1187742,1187453
https://devnet.zama.ai,797,16,156.13,44.22,41.67,1.57,9.27,0x5cb0d8fe88f1b20ad010d5f14d237fa5980fb0df8e0ede9d37f73d3750496087,1187709,1187420
https://devnet.zama.ai,798,13,156.36,44.22,12.50,0.86,8.09,0x32a4aa625ad7a71f5f5082fac73e3fd7aaaff3e93e4c57040b5d88971e776095,1187853,1187564
https://devnet.zama.ai,799,13,156.09,44.22,22.22,0.86,4.00,0xa6254c055c270daf7107e8a03e08df38badcf1ec3b5002d44f4c5fbc84abf6c8,1187700,1187411
https://devnet.zama.ai,800,12,156.08,44.22,10.00,0.86,8.06,0xb9fe9a30d7435e2dc5a03b11db0008103f012c44f0f60cc00ec75d8138c8d9f2,1187733,1187444
https://devnet.zama.ai,801,15,156.20,44.22,44.44,1.65,7.79,0xa38835aa8f880b9c9bf99ef2ffe74fde4ebbe3c39c406a45293562623ed5def3,1187760,1187471
https://devnet.zama.ai,802,13,156.13,44.22,22.22,0.86,4.10,0x7feeec1d967696fc39abf0a350a2ce9b0b81cf12f7d5406b7930e611cdfea386,1187721,1187432
https://devnet.zama.ai,803,12,156.06,44.22,12.50,0.85,8.13,0x6f937394740cc348dd676252121811958cbb8579a36163fb53d6fda29db7a923,1187751,1187462
https://devnet.zama.ai,804,12,156.03,44.22,20.00,0.87,9.28,0xbf6279d814726dd712db862ca4c26cc858b94f7253aeef6ecd35cac8875cb43d,1187661,1187372
https://devnet.zama.ai,805,16,156.06,44.22,41.67,1.71,7.88,0xae48f3c9711fc9881a4bc441091d7c84dea501a9b3a863bf9a379c28d2dc9263,1187718,1187429
https://devnet.zama.ai,806,13,156.08,44.22,12.50,0.86,3.73,0xb4d26aa6fbe7de8f9d046f394491ffbb16da9d2064771e4b4845a1777e28133e,1187745,1187456
https://devnet.zama.ai,807,14,156.14,44.22,25.00,0.85,3.74,0x74555cd746ac0344675a64c88cce240ded237341b92648f86b87bb8e434aea7e,1187763,1187474
https://devnet.zama.ai,808,13,156.46,44.22,18.18,0.85,7.99,0x9595e36d49e8841c697263595ffb945ef5fe13ebb15a3b1b5ce05077f029258e,1187754,1187465
https://devnet.zama.ai,809,15,156.23,44.22,46.67,1.48,3.69,0x067895a352e8761e12572811de55262dca7072df895270de091e5e1ae3d4a741,1187784,1187495
https://devnet.zama.ai,810,13,156.19,44.22,10.00,0.87,8.19,0x9094ba021d1bfe3948b208372e7cb42f8432c42aac7bd2971ad26b13e1564e18,1187811,1187522
https://devnet.zama.ai,811,12,156.29,44.22,20.00,0.86,4.06,0x950d70d1af4d246c53046aabd798073bdcf81d3d4a0370a10e69e146182afefe,1187733,1187444
https://devnet.zama.ai,812,14,156.44,44.22,20.00,0.86,7.87,0xbb50f46147a33985a2d31c4e0c846cd96f1e6990457489d31cf96e453072256e,1187724,1187435
https://devnet.zama.ai,813,16,156.16,44.22,50.00,1.34,3.98,0x7267ef0058d099e7ab89a1cf47ee8c8794f3c18b8b94dc62474fcb9d25ad6442,1187805,1187516
https://devnet.zama.ai,814,12,156.40,44.22,25.00,0.87,8.09,0x99ce854aab4e43f21a57755b4cc40e78482209c892ea6d2e34799e7e746db04b,1187805,1187516
https://devnet.zama.ai,815,12,156.22,44.22,22.22,0.86,4.15,0xe60486e29e66910857bc4090441d11c71d9fc3a84b0b800ff3fbbac2f969136c,1187754,1187465
https://devnet.zama.ai,816,13,156.32,44.22,30.00,0.89,3.85,0x67a66fa05a4a8c239a235873f55c644970895766c9af52039d7d15c5d8483552,1187769,1187480
https://devnet.zama.ai,817,16,156.36,44.22,35.71,1.36,8.29,0xe7e7f25f636710060221f8cb77302cbcb451f637079ca38fde74dc35a166735e,1187766,1187477
https://devnet.zama.ai,818,12,156.23,44.22,12.50,0.87,8.84,0x13bbdc6174b6ea8841c4b68793190dc51c2259679a1a78f51f757288431de37f,1187709,1187420
https://devnet.zama.ai,819,13,155.96,44.22,30.00,0.87,8.73,0xdef9721ded8cf885417c452a3dbd00cec1a6573052e4afadbb474076756edba1,1187751,1187462
https://devnet.zama.ai,820,12,156.18,44.22,11.11,0.86,7.99,0x3d479212b6e94a282baa5ceb5d23a717a4fc04ac139c9b7f107c52558fdb5bb1,1187715,1187426
https://devnet.zama.ai,821,15,156.06,44.22,40.00,1.56,9.01,0x43f84d744579bdab287531b258b370b0e789999767a2716864865c71cbab3ea1,1187790,1187501
https://devnet.zama.ai,822,13,156.19,44.22,9.09,0.86,8.29,0x62a2803ee290ac6f0a9d868671c41993ddcdfbeb31130f49c6c1a7aba1798754,1187763,1187474
https://devnet.zama.ai,823,12,156.17,44.22,40.00,0.88,7.87,0xd023ff266e4615093717e3eb41fb6ba25f46170e0f4f4b932bc8d65d85023380,1187745,1187456
https://devnet.zama.ai,824,19,156.28,44.22,37.50,1.44,9.32,0x35a2eddd3c857b2212274cdaed56e4c6383b93f71fc886e2417c59163f2d9b64,1187820,1187531
https://devnet.zama.ai,825,16,156.23,44.22,38.46,0.87,8.19,0xc3d72d88c3c5807df03c5402b9a68f53288f4f111728f30458e1d38e918449d0,1187760,1187471
https://devnet.zama.ai,826,13,155.96,44.22,22.22,0.86,7.99,0x30d835feddda85161d1b079d324c8c5837d2fc018e686a8a8bf4eb42f6dd74bc,1187700,1187411
https://devnet.zama.ai,827,13,156.11,44.22,30.00,0.86,9.32,0x9d390cbce3292e2db624a4f034e7d168bc20644f474e5a5bd7de74d62dd70037,1187784,1187495
https://devnet.zama.ai,828,18,156.17,44.22,70.59,1.38,8.37,0xa359e689a85cda71200d4ecf42ce2b26e1475f1c257c6560e42ae786b662a488,1187793,1187504
https://devnet.zama.ai,829,12,156.18,44.22,30.00,0.87,9.19,0x550ded10e10d183ee2a1646ef1c6700e74f1114cdf3437d5840067833a75d69b,1187775,1187486
https://devnet.zama.ai,830,15,156.03,44.22,47.06,1.35,7.84,0x456710ecf737c561cbd3c8f4a5d1ade7daa96475e85ac00a23c35ba183a4b79e,1187712,1187423
https://devnet.zama.ai,831,17,156.37,44.22,61.54,0.86,3.40,0xc5228ef0a13a9457bc85ba84a2eff9b139072da7aa9602aadf09709e6254c437,1187751,1187462
https://devnet.zama.ai,832,14,156.36,44.22,41.67,1.55,3.79,0xac8f9e960f72f2fcd5044dc5fdffd70b6aa2015127c3c174b7fcd2868e6ee628,1187718,1187429
https://devnet.zama.ai,833,17,156.07,44.22,42.86,1.36,4.03,0x018fcf64037e5cd62dcf4e620a1dd9d530ddfdbee47054ca1a182b6beb0b8422,1187775,1187486
https://devnet.zama.ai,834,13,156.18,44.22,30.00,0.86,8.04,0xa38c500dd8a997da300041cea74aa6c47e663b17904011e882073e029ace3cda,1187742,1187453
https://devnet.zama.ai,835,15,156.11,44.22,25.00,0.86,3.99,0x88a0b7e839092ad8d03eee60bf717ea8b117202d78d2a6774c80ecb4fa00b95c,1187700,1187411
https://devnet.zama.ai,836,13,156.04,44.22,36.36,0.86,8.31,0x7e2b55120790abb9685d74290816c965560da48e20aae34934218598c0cf71f1,1187718,1187429
https://devnet.zama.ai,837,19,156.00,44.22,28.57,1.27,8.19,0x6976c3b5121552ebd9b449e18588caab87256e4d967d868d104e7cfbbdfb8ee7,1187709,1187420
https://devnet.zama.ai,838,12,156.27,44.22,11.11,0.87,3.75,0x50eb8d4a12e5c02bd080f6dfa617fd58531efb05e108dd62357b4e53e438d776,1187673,1187384
https://devnet.zama.ai,839,19,156.09,44.22,38.46,1.42,3.79,0x7017ad65c652206c4129797f9ec3367183d6a67bac98352ba804036205503f35,1187715,1187426
https://devnet.zama.ai,840,18,155.91,44.22,35.71,1.37,8.70,0x0f6b22c0622304a5e899c9c02b1b840b26a0dadaf966fbf2b31be291c5985564,1187769,1187480
https://devnet.zama.ai,841,12,156.22,44.22,22.22,0.86,8.40,0x8073ccbe82f6ac60b264c81e99a607c4d745626c4f3ea009c20a018532336e0e,1187736,1187447
https://devnet.zama.ai,842,13,156.18,44.22,33.33,0.85,8.02,0xa41b42e7160a7c187acaf495a15541263a414ce9751f69032b19d5204fe0d112,1187772,1187483
https://devnet.zama.ai,843,13,156.04,44.22,41.67,0.85,3.99,0x570bdaae72de1cc970a86163d1a4fbb3be17e8407b7609abe3bddca6d1b19cd7,1187745,1187456
https://devnet.zama.ai,844,16,156.09,44.22,55.56,1.62,7.78,0xc1e3bae798f99d1b35eec8d7d8243b6b908009fbfc333e35550334c64ba7f1f9,1187742,1187453
https://devnet.zama.ai,845,14,155.97,44.22,20.00,0.85,8.17,0x33982cc10880d70adf660ddf67da335bb9a39acb02b18897fbc5d88acb1014ce,1187808,1187519
https://devnet.zama.ai,846,14,156.17,44.22,30.77,0.85,3.82,0x7343c9007347a54824f0bf951cebae63aafe32175f845115bc5786b220f2beca,1187730,1187441
https://devnet.zama.ai,847,13,156.41,44.22,20.00,0.85,3.79,0x09d94b5939eabc6d10433784ccf31530074066306a222d23d82090d0ccf62e2a,1187769,1187480
https://devnet.zama.ai,848,20,156.13,44.22,47.37,1.35,3.79,0x7d82404dd27cb9fd66734c6e27ce7f034fe7388a83a322095ae0af2a6c58613d,1187748,1187459
https://devnet.zama.ai,849,13,155.96,44.22,12.50,0.85,8.78,0xa2700ba9b943c3b4ab3fa4a0509ec123c42557f6e222c026a741b5d382ef7060,1187787,1187498
https://devnet.zama.ai,850,12,156.13,44.22,9.09,0.85,8.09,0x756f06e5d4c6f5019779efb3eb9e478ff39935ef56c505ad96023bedf247ae7e,1187772,1187483
https://devnet.zama.ai,851,14,156.12,44.22,30.00,0.87,4.04,0xc8741cfc15f705f3b09e7bf6d1c7dada0beba83a58a941429d6a86c8cdd52d4b,1187787,1187498
https://devnet.zama.ai,852,15,156.14,44.22,38.46,1.47,7.88,0x11a9f7fd594659618d99f122319bba2857c1db491de6ed6adf425a4377eb51b4,1187757,1187468
https://devnet.zama.ai,853,12,156.09,44.22,27.27,0.86,4.10,0x0797816e193783cff31fdaf33536cb44960a0da459bf418c2ccbb7d3f9d909c9,1187841,1187552
https://devnet.zama.ai,854,13,156.12,44.22,14.29,0.86,8.07,0x9913eef80bcd38946d996f826040eff0cabe8f366e342d761f3ac7e3e55cfd9a,1187718,1187429
https://devnet.zama.ai,855,12,156.36,44.22,11.11,0.86,3.89,0x7bc44bd30291f210b891a9c8a27dea39e6b04a0198826933b8fe0e688f2a5d68,1187748,1187459
https://devnet.zama.ai,856,17,156.18,44.22,40.00,1.32,8.09,0x186e809fb445df0da35e53f99f96a5b2e730b99b8f992c7b9e9e9ec34ee92e1c,1187817,1187528
https://devnet.zama.ai,857,13,156.05,44.22,28.57,0.86,9.10,0xefe2ae392f2c53cabdc743c4ca7ea0a7a5027a24701b0e7a09ef31e82ad1c84c,1187742,1187453
https://devnet.zama.ai,858,12,156.20,44.22,36.36,0.86,7.78,0x240fb39479d5a87dc29ea6ecdd034b2f4f5c69356f5d66caa1f873edee6b7bd4,1187787,1187498
https://devnet.zama.ai,859,14,156.29,44.22,41.67,0.86,3.89,0x46d2adc3c64a5eca6d036af04debfe5c84ff4262ac46712e1d38b867906e8749,1187721,1187432
https://devnet.zama.ai,860,20,156.15,44.22,33.33,1.35,3.75,0x85e62165266e5fd69fdac7080e30b26e187d3429d0ce98a33cc52411cdd10636,1187745,1187456
https://devnet.zama.ai,861,12,156.26,44.22,30.00,0.86,7.78,0x2ae4c29d996dd9c1b54308dccff2b3710066d3c9959e48cea038091b142bc389,1187697,1187408
https://devnet.zama.ai,862,12,156.19,44.22,16.67,0.86,3.99,0xd6d51563007d86f974509ebcd4235e1bd680d03717843cbeda2901a8331067b2,1187733,1187444
https://devnet.zama.ai,863,12,156.00,44.22,11.11,0.86,8.09,0x1aa648bac6e059474d1973e5db6c5b801968b0a59c6ba0d735921addf86bde8c,1187802,1187513
https://devnet.zama.ai,864,14,156.21,44.22,40.00,1.63,3.85,0xc218755504ad7e20260c1eb141a74baf391acb6d2a3d9df0f610391a80161a5b,1187736,1187447
https://devnet.zama.ai,865,14,156.15,44.22,23.08,0.86,8.05,0x323e06f0811b2e610010da21bcdb3b0a8694e37b69a0b30461270502a657b0ac,1187682,1187393
https://devnet.zama.ai,866,12,156.12,44.22,22.22,0.87,4.17,0x7c4359b9418154683109384984e663b278c98fa5a7b8c791f5c2c7ea0e969e13,1187709,1187420
https://devnet.zama.ai,867,12,156.25,44.22,22.22,0.86,7.89,0xfd2852a378fdcb451ca60dd303ab0d43d87013cd2820f3387f62cca959c88e0a,1187742,1187453
https://devnet.zama.ai,868,17,156.07,44.22,43.75,1.54,3.76,0x9f60897dd4ef9850514e3f17de057a2858ebfbd355e38bc2adbd0a3f77fe44d3,1187724,1187435
https://devnet.zama.ai,869,12,156.15,44.22,20.00,0.87,8.19,0x18dd139f1d313b6fc62d6452a1a7aa76f9c75818a78a41cc63c47fc6b9083e81,1187766,1187477
https://devnet.zama.ai,870,12,156.12,44.22,16.67,0.87,3.89,0xac36af68739a25c8c7e15474440eea0e6c482a9e783d6585551e8126bd395269,1187718,1187429
https://devnet.zama.ai,871,12,156.13,44.22,22.22,0.86,8.17,0xd5a30100847e9ea2fd14db63e46385e6ccb54569962b0290ecf2e0266e5ef0dc,1187811,1187522
https://devnet.zama.ai,872,15,156.09,44.22,33.33,1.73,3.71,0x7cc473e4a4215135718a03661adc6b9cc73d79b067bacafcce6030e6488f1801,1187754,1187465
https://devnet.zama.ai,873,12,156.08,44.22,30.00,0.86,3.90,0x8caa9a3125fd2923da11089d9f99336d090bc672a593dca9e01e8e1946295a4c,1187733,1187444
https://devnet.zama.ai,874,12,156.21,44.22,30.00,0.87,3.64,0x39852bd4bd70b5808f59b56ac2d6c51c9f4c8fe92b2d1a36d5eeaf2cb23188c0,1187751,1187462
https://devnet.zama.ai,875,13,156.22,44.22,20.00,0.87,7.89,0x8e03e6dde5591c4e94db1921c3cc289da08ecf2584cfdd9209325716395c7dad,1187712,1187423
https://devnet.zama.ai,876,18,156.12,44.22,35.71,1.27,4.21,0xec5a041084f681a8a5969bcce1dd991d0b995a6321bd3c6ed91c2ef62a9cb17f,1187772,1187483
https://devnet.zama.ai,877,12,156.09,44.22,10.00,0.86,8.06,0x052c9293e7b71b370b4bc339e4a6dda0627d164426f5df646fc45928e010fad9,1187745,1187456
https://devnet.zama.ai,878,13,156.24,44.22,27.27,0.86,3.71,0xc5dd980decccf7c9cd35da421c17b4c6032a0ecf205361a380f4a6efa191f87c,1187793,1187504
https://devnet.zama.ai,879,13,155.93,44.22,27.27,0.86,2.85,0x372c5275e853c335ee56bcfb6fe0ac6c03c8d225051e8094b44204474d29b222,1187697,1187408
https://devnet.zama.ai,880,14,156.02,44.22,61.54,0.86,3.89,0x717d7a439f756a0ec05b782952ce0968c1c3620d69197acfbf83f7c40d287074,1187757,1187468
https://devnet.zama.ai,881,13,156.30,44.22,25.00,0.86,3.65,0xe9dc7b7ecbea89cc400d7c0862b428ab8f6cd8047772c58fd494e5a15a58ec0a,1187733,1187444
https://devnet.zama.ai,882,12,156.08,44.22,22.22,0.86,8.17,0x37df35cdb0d91106bbd2f028892345a76a4a850be0fafc97cdf6987113f5ee33,1187697,1187408
https://devnet.zama.ai,883,13,156.27,44.22,22.22,0.86,3.84,0xc0dc0315c5acf8b9b07e83c65b7ed9f41b8b8434700008b1a05fccc7a438027d,1187745,1187456
https://devnet.zama.ai,884,13,156.28,44.22,20.00,0.86,3.15,0x57eeb66773662e6ccb03265a76269c15d89549d5170f7f224ee961a5fc6cbfaa,1187760,1187471
https://devnet.zama.ai,885,15,156.20,44.22,36.36,1.35,4.76,0xd6a11286e02668fdc700417fe64c4333e6b60c5cc018e8eefbba9a7e7edc2253,1187784,1187495
https://devnet.zama.ai,886,15,156.04,44.22,30.77,0.87,7.99,0x0efa9384ab375da423a0b6fa233010cf9cc2d7ca0253a89e92c77cad1bb214eb,1187733,1187444
https://devnet.zama.ai,887,13,156.20,44.22,22.22,0.86,8.29,0xd9a2d23276942776e6aaed4d4b5756cfd3dbac7903edde17ec5435b8f2ee3785,1187802,1187513
https://devnet.zama.ai,888,13,156.25,44.22,10.00,0.86,8.39,0x4507aa6130d0f9bebec21c09c9d74f1449fe7b3c457ea367eba61bd6ae4628db,1187742,1187453
https://devnet.zama.ai,889,19,156.32,44.22,58.82,1.56,4.19,0x53fa93f4562819b0dfb3d86e2a6291e727c1e6cf5878d31ee67c2220fb58b3a0,1187832,1187543
https://devnet.zama.ai,890,12,156.39,44.22,15.38,0.86,7.88,0x47e92e9cce53a850b93decfeb9278ea212edf5b490b243f780e7f8b5ef67c9ce,1187751,1187462
https://devnet.zama.ai,891,18,155.97,44.22,16.67,1.30,8.27,0x4f44ae4dc7db5fc6286a8f23ffac18d1543eed433c9d4fab81aed3eaa7f977d0,1187700,1187411
https://devnet.zama.ai,892,20,156.21,44.22,41.18,1.47,4.10,0x66867cc21ff99e4c53d4b99599710824797a1b0ea88c356d09a702102d497f4f,1187751,1187462
https://devnet.zama.ai,893,13,156.07,44.22,22.22,0.86,8.19,0x9eb807e9aa329d0f08054b6bd1395b36a62c530d81d2575982499044d918acae,1187808,1187519
https://devnet.zama.ai,894,12,156.05,44.22,40.00,0.85,8.28,0x99a166ba441c1d58d63ebb35a2738f783eb178ff7f81691adaf8ad7f0f9f3c1e,1187751,1187462
https://devnet.zama.ai,895,13,156.09,44.22,20.00,0.85,8.51,0x874514788f24439eac7cfd07dcd4a7688415aa51e8c424cb6d0d48219a68060b,1187682,1187393
