provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (%),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
https://devnet.zama.ai,303,15,156.00,44.22,41.67,1.43,7.07,0x4cf861a49cec639d646015923fa284f0ecfeaedf7802c740a31a629bc192add5,2740749,2740468
https://devnet.zama.ai,304,13,156.21,44.22,20.00,0.86,8.41,0x3de91b663bf32116c3811f17ac38c2e557439b8bb8198579785f66d69d678766,2740668,2740387
https://devnet.zama.ai,305,20,156.23,44.22,23.08,1.32,8.12,0x1078acc0b45e7804806e39da5d9c516fc291a4734503035bf57b9078df5be19b,2740779,2740498
https://devnet.zama.ai,306,19,156.34,44.22,40.00,1.31,8.25,0x95a1211c60ed9e5214186ed9d2a2681b1f2bd473996db5e2f93d2c5d933879e5,2740677,2740396
https://devnet.zama.ai,307,12,156.33,44.22,12.50,0.86,7.30,0x817ba973db6a69c83cba540ec56e02ff663ae492eabf64d6e9f3d82370f62c2f,2740764,2740483
https://devnet.zama.ai,308,15,156.05,44.22,50.00,1.52,8.33,0x624369dcf60ae01d4ac965dc3c3559a2f350e33027add59ea991b4feef4cc215,2740701,2740420
https://devnet.zama.ai,309,12,156.28,44.22,30.00,0.87,8.18,0xd7fd3e4849cf19669d014f7cfdd76e9e55f9175ffd46490322c80e341cd93a6b,2740752,2740471
https://devnet.zama.ai,310,13,156.07,44.22,30.00,0.87,7.88,0x34abcac4061aff293c9639e57372d966013b6a974d3ce132036dd50476a257a8,2740716,2740435
https://devnet.zama.ai,311,19,156.00,44.22,78.57,0.88,9.84,0xfffb4386f3bd1d77f8d1b30992f96a9a0ccf042cae270ace06de0d21cacc98d0,2740710,2740429
https://devnet.zama.ai,312,20,156.25,44.22,64.71,1.32,9.97,0x0c9909a70a2e6f9023be0d9ae5c617e8a89b93be3dadc12a5a332fc6f223c7c3,2740722,2740441
https://devnet.zama.ai,313,21,156.13,44.22,31.25,0.87,7.19,0x0238d3edb43a7bbddb04b3a60504ab7a80a878b6059f58b40b989b43e87c3174,2740719,2740438
https://devnet.zama.ai,314,12,156.08,44.22,12.50,0.88,8.05,0x9005ee764a5cf597b2fee938f2d0c89a1c498fc1d636c791e5dc4eb3a4d5fdb7,2740695,2740414
https://devnet.zama.ai,315,13,156.21,44.22,20.00,0.86,8.54,0xe3698f737dd423b2bf05dd0e685a5e2317f60c98bd6f2f2a8ff34e147eac13a8,2740671,2740390
https://devnet.zama.ai,316,14,156.22,44.22,54.55,1.81,8.14,0x6b515df8655462e66cd70db63e5812d34b3f20290d682031227ad3d82b5ff4d8,2740761,2740480
https://devnet.zama.ai,317,13,156.13,44.22,36.36,0.85,12.62,0x6e587eb9130c561404cceb54405906605fc2ba91c89f5725e543be3f2098a0db,2740731,2740450
https://devnet.zama.ai,318,14,155.90,44.22,10.00,0.85,8.33,0xd07640ef6c047d1a9ceb4e90ec5287984a67baa78256316906d8f0c9d2f09eea,2740686,2740405
https://devnet.zama.ai,319,20,156.21,44.22,41.18,1.53,7.18,0x47e94d9c6d5a640a6114c7124bb36f15dd5d1a9f1e84ca72d2209ce004f23d99,2740767,2740486
https://devnet.zama.ai,320,12,156.20,44.22,20.00,0.86,8.33,0x2f5d39078cf06b7d1ca597f25907c919fe13a6d7e26a21fe1a8daa7189584fce,2740767,2740486
https://devnet.zama.ai,321,15,156.34,44.22,33.33,1.82,8.22,0xeb2e0806ea967041cc75d3f9a7106e193be38fce7503ebf70da9f8d9ba68bcf3,2740755,2740474
https://devnet.zama.ai,322,17,156.22,44.22,42.86,1.59,10.20,0x56d0a1440213ac41eae1bfbe7afc3a4352f5bd11eb49d7b955a0c642df3f6279,2740767,2740486
https://devnet.zama.ai,323,13,156.07,44.22,23.08,0.87,11.11,0x921d6867039933b3f39a59716913de8ed40fcf5ab4b24f65bcd65e268cdef8da,2740704,2740423
https://devnet.zama.ai,324,12,156.04,44.22,20.00,0.86,7.26,0x60c4860a89e71535af80d1af47b865467d0eada5ffbe09acfe5b4067979b4d10,2740734,2740453
https://devnet.zama.ai,325,13,155.99,44.22,18.18,0.86,8.26,0x502a07d4909798a881f63f0cc435a4afd477bfc5b88dfd18873c62bfa9ba362f,2740758,2740477
https://devnet.zama.ai,326,15,156.15,44.22,27.27,1.61,8.16,0x11cd04fe47bc930feb94e7458606b34be284cf55a75f1c6f1b10f4b3207e187f,2740728,2740447
https://devnet.zama.ai,327,13,156.02,44.22,20.00,0.87,8.14,0x8c1d6db95b250209fbf864d9d813703f17707459ba9346d1a8946b220da0d8c3,2740770,2740489
https://devnet.zama.ai,328,12,156.40,44.22,11.11,0.86,7.16,0x48bb5e40554e29dceee01f4ed0eab78fd7b3be939e5451a51588e689afc30fb5,2740740,2740459
https://devnet.zama.ai,329,12,156.20,44.22,27.27,0.91,8.99,0x4cd2d87286fef114a6167a9bb953b16edfec3f65581bff8689066dbf7d6b1591,2740734,2740453
https://devnet.zama.ai,330,14,156.09,44.22,40.00,1.82,7.18,0x6735972b7077eaabe680bfe4e121ff36ab70b7ebd1fa0375860720b5f7590b68,2740719,2740438
https://devnet.zama.ai,331,13,156.20,44.22,33.33,0.85,8.15,0xf790fa5d9b3906adcc94e1e30c41c276b016b16c88e9c5305d2417a26e355035,2740755,2740474
https://devnet.zama.ai,332,12,156.27,44.22,12.50,0.85,8.24,0x8a0a7bd10bd1695c9da46b6106adac8d4247252ecb461da4a1c8bd6056442b07,2740797,2740516
https://devnet.zama.ai,333,12,156.05,44.22,11.11,0.88,8.30,0x023b6cf6e16a4bcbda77fea2eb3501b9774d95d43ba2ed520931afc575067ea7,2740686,2740405
https://devnet.zama.ai,334,15,156.01,44.22,20.00,1.64,12.28,0xa1e6aa3c6e5da0b0ed939d45a5706687d2fdd61c6e628a86ea2583b6da4a2d29,2740725,2740444
https://devnet.zama.ai,335,25,156.13,44.22,36.84,0.87,8.27,0xb040438fd2e8ea77b1249da07812e48c9c58a86e9a715d590b48bc227f5dc934,2740752,2740471
https://devnet.zama.ai,336,14,156.24,44.22,28.57,0.86,8.13,0xec294388c3849c7168661567d958059fc01f3fbd5e4797d6521c2713cf382c6a,2740758,2740477
https://devnet.zama.ai,337,12,156.15,44.22,12.50,0.86,10.23,0x1d292904ec8d389b9a968fdac42a9afd26156becc8a00fb21da5e78f898bf7cf,2740710,2740429
https://devnet.zama.ai,338,18,155.94,44.22,38.46,1.37,9.28,0x3e60c85f3cd0cc10cede7ddc3c3e1ab9a0321b7c860073bd3c8324be16f24714,2740767,2740486
https://devnet.zama.ai,339,13,156.20,44.22,11.11,0.87,8.23,0x9819940c243f3f40f7691470e54cabb7614bd16b00a4028e06817e3073c19736,2740749,2740468
https://devnet.zama.ai,340,16,156.03,44.22,46.15,0.88,7.19,0x335666914479a26bf729a02dc4d0d94de73f97e41d8181c4eac4aa14c7e16a97,2740734,2740453
https://devnet.zama.ai,341,17,156.15,44.22,57.14,1.51,8.16,0xfa16938dad4c7490ca3f5d1064a205e356797c47aa190c5ab4ef3beed0f8b03b,2740773,2740492
https://devnet.zama.ai,342,12,156.06,44.22,27.27,0.86,8.12,0xd61458223d8af92de8d494630d176fdb15d8c8cc49fafbd6cc37fddeee33c088,2740836,2740555
https://devnet.zama.ai,343,12,156.21,44.22,18.18,0.86,8.22,0x1629b52edbf87a422ee028b857b7c8d35bc6b32936a8c8a055fb7a0cddc373ff,2740704,2740423
https://devnet.zama.ai,344,13,155.89,44.22,30.00,0.87,7.18,0xfe8ebba49fd689056e9e3b7a34dc13a85b281061534eba25649565fd3982967e,2740743,2740462
https://devnet.zama.ai,345,17,156.14,44.22,61.54,1.64,9.33,0xc808d340024e4c166e8887508699b87d5d6d72d303b67f2335472b7193a389e4,2740707,2740426
https://devnet.zama.ai,346,13,156.28,44.22,22.22,0.86,12.39,0x87575bcb6a5b21c7015c7c98679a64fb26959760e3de328e72b986a0efe22cc1,2740668,2740387
https://devnet.zama.ai,347,18,156.22,44.22,50.00,1.38,7.36,0x5440adedb9bfdf8a6a113ccf2a09ac02bbdca081aa85fc706c3ac15f92042dc3,2740809,2740528
https://devnet.zama.ai,348,22,156.19,44.22,26.32,0.86,8.21,0x6ac25ebb98d53083fd028e2ab5feda77696f55014a90064313badd0e257a5680,2740731,2740450
https://devnet.zama.ai,349,15,156.17,44.22,36.36,1.54,7.42,0x7b54b39bd220c425405ad7a9156622b2be73989198daa4842c3f25d6daf47b72,2740737,2740456
https://devnet.zama.ai,350,12,156.14,44.22,22.22,0.86,8.23,0x94e06ddc98e05f38ab905f110e09d595257e64ffddf8c52ed630c5853a2f2097,2740674,2740393
https://devnet.zama.ai,351,15,156.03,44.22,37.50,1.53,8.26,0xb88136dcbb2fcaff58a481ce85a287170044dd84dd4da70fe30fc62e83af8b02,2740695,2740414
https://devnet.zama.ai,352,12,155.83,44.22,25.00,0.86,8.16,0x73e63db03bcab48694668541187b46fa636f183bff03d7b7774aee17e59ecda0,2740710,2740429
https://devnet.zama.ai,353,13,156.38,44.22,12.50,0.86,8.14,0x7709a17b4d3b1261ab527bd03d5d25c7da6cd48f5d024b1b7def4f2e8f33427d,2740785,2740504
https://devnet.zama.ai,354,13,156.20,44.22,30.00,1.41,8.20,0x72ad63de2284862166f09c9bb1a1262f0718500c72c011b55d5d2e25e8c8ffb6,2740797,2740516
https://devnet.zama.ai,355,13,156.06,44.22,33.33,0.87,8.30,0x083b3087595c3c74134e735c0520e44ace387992944db4558b9fcf5ce5e455e5,2740743,2740462
https://devnet.zama.ai,356,15,156.19,44.22,40.00,1.78,8.29,0x4ebcfddce33d98b166d78d2fe40b177cd31173b68125cda808cad9eae5ca64e0,2740785,2740504
https://devnet.zama.ai,357,18,156.09,44.22,33.33,1.64,7.42,0x16e8594ba0b6a363ac7d55b2dd6cb68e2c33b006d50a63f320d1980c88a203d0,2740731,2740450
https://devnet.zama.ai,358,12,156.03,44.22,20.00,0.86,8.40,0x536da69d636ddb904adbab452aa30d3d3495ca9e4f622dfc95a664205d2a6395,2740731,2740450
https://devnet.zama.ai,359,12,156.25,44.22,20.00,0.86,8.36,0x6c5d52cffeaf2f52bd263d2cdc79604e0ac9a540589a09b9fadac045ea85abf1,2740779,2740498
https://devnet.zama.ai,360,14,156.25,44.22,18.18,0.86,8.28,0x940da64acd932bda48167b8e61b4c1d64914cbe7071e955613451570b59b03d0,2740710,2740429
https://devnet.zama.ai,361,18,156.07,44.22,50.00,1.60,12.49,0xb32c76f8f8ba05ae64a77f0487b865c858e690ea54352f83aa99414b8992bd41,2740800,2740519
https://devnet.zama.ai,362,12,156.21,44.22,15.38,0.87,8.18,0xd50efdc120bcd83b19a95b0ad4f22ac4502580493684e119044b792905f5473b,2740725,2740444
https://devnet.zama.ai,363,12,156.20,44.22,12.50,0.87,7.98,0x85fd0618358c13a64bab30c116d2ff5291abfc44d39fd7fad6627dbf059e67cc,2740737,2740456
https://devnet.zama.ai,364,12,156.17,44.22,22.22,0.86,12.25,0xeb6da7ab0868d3e1f8a6d930126cdc106878b4dad1625117158012365ee6f54b,2740731,2740450
https://devnet.zama.ai,365,21,156.12,44.22,37.50,1.39,9.08,0x48ef532e4c048453400cb8e39215d3df299dc9adcdb8540708b4f995ced4e52b,2740773,2740492
https://devnet.zama.ai,366,13,156.21,44.22,22.22,0.85,8.40,0xd52b0cb2b1ff0dc881251047e8780f8ed0129e07c05294d7fa6d2cc410a47e51,2740785,2740504
https://devnet.zama.ai,367,15,156.13,44.22,35.71,0.87,7.43,0x7bf0fb34bfb6d2df9d174fcd16394ecfa9b63b564d96aa125f430b43cee01b05,2740803,2740522
https://devnet.zama.ai,368,13,156.38,44.22,22.22,0.85,7.34,0x309298fc225bb9947b0eca0578a50f187c8069b616249365fe53d6c5c992c1b8,2740761,2740480
https://devnet.zama.ai,369,21,156.26,44.22,50.00,1.40,8.20,0xedbf49c5fa89094079085b722cd956ee47026e2329078f0162f71d05bbfd3474,2740767,2740486
https://devnet.zama.ai,370,13,156.13,44.22,10.00,0.86,8.35,0xc37a36f8787e5b723f0e71aeaade30350e019ec5d550440b08ca00eaf66671b0,2740764,2740483
https://devnet.zama.ai,371,13,156.13,44.22,14.29,0.86,7.43,0xfaddb478f3021f4740e3c4959942f270ad7296592a82f5e675ceac8ba83daa68,2740776,2740495
https://devnet.zama.ai,372,12,156.24,44.22,22.22,0.85,9.19,0xeebef02bac76933ede0f46965ebd782d622c540d9da6070063e7f24940e7190a,2740719,2740438
https://devnet.zama.ai,373,19,156.08,44.22,33.33,1.45,7.28,0x95d4167cd723390b1bc399aae487181791b07ad11f40d0180a13635f1d866bb1,2740791,2740510
https://devnet.zama.ai,374,13,156.16,44.22,45.45,0.86,8.38,0x99487d419a636579135da01d00deb1a0b1232349df08424423a2375a628f08fa,2740752,2740471
https://devnet.zama.ai,375,14,156.16,44.22,33.33,0.85,9.28,0xc8b1cd32413c867bf255e493ccad54f5142694327c899bf21e5326a6666a945b,2740707,2740426
https://devnet.zama.ai,376,15,156.23,44.22,44.44,0.85,9.13,0xe944d4ab35c20778dea7ee7eee3d63afa92cffe9ddb8e137f223aedcfa897271,2740776,2740495
https://devnet.zama.ai,377,21,156.31,44.22,47.37,1.41,8.12,0xed6776d28f13399a4a157b3452c1c062eefe1ed8c707b467b8c589a03bfc20e3,2740704,2740423
https://devnet.zama.ai,378,14,156.33,44.22,9.09,0.85,8.63,0x4aab283d361d21dbab85faeb6b344b5580ae2995a4f091198e95d870851ab747,2740713,2740432
https://devnet.zama.ai,379,12,156.05,44.22,22.22,0.86,8.06,0xa53a2076cb832602bc88075c52784e4f8a1972833c3245b06a087c4994d4d966,2740746,2740465
https://devnet.zama.ai,380,14,156.36,44.22,12.50,0.87,7.96,0x153f041460456ab755ff29bc70dc38a20589267b1355e5f7f5ed3814c5ce3fbd,2740755,2740474
https://devnet.zama.ai,381,17,156.09,44.22,40.00,1.37,7.63,0xe172475f774b01bdea75d4f2c3d4511d67d6b8138c03f4254f12dcd72e3208fb,2740770,2740489
https://devnet.zama.ai,382,20,156.09,44.22,56.25,0.87,8.97,0x8cafe890cd398fa123e0450c83ce0e6a9c9e6d03e7d2cf56bd6eb9b2494938f7,2740695,2740414
https://devnet.zama.ai,383,12,156.23,44.22,30.00,0.87,7.13,0x4c78ab8e2297d658e93b95726c452cd9e8147ad1768f37cbc0fb6942b8affef1,2740782,2740501
https://devnet.zama.ai,384,13,156.09,44.22,30.00,0.86,8.50,0xf4f4c5313e3087b5fa83d637d4ce57dc0fb04ae3d9a7a9d5ecb99775dbd73357,2740752,2740471
https://devnet.zama.ai,385,18,156.25,44.22,36.36,1.37,8.97,0x19143678a0279490435b3b73013a0ee03767a84be78572a986b93acab5c5bff5,2740764,2740483
https://devnet.zama.ai,386,12,156.08,44.22,22.22,0.87,11.93,0x265818529ebee9a30c3389489813fe4a84e11fcb37e8fc7f88c1de72f44d6cbf,2740716,2740435
https://devnet.zama.ai,387,13,156.25,44.22,20.00,0.87,8.41,0xe5aabbfe0cdff66a8e9ae9bb0fe4fd41f73fd75b563808ff419cbb0fd657d979,2740707,2740426
https://devnet.zama.ai,388,16,156.08,44.22,42.86,1.77,7.48,0x641f9b6de1aecd092be8e909e0fc4e950b20c65913ec8bf446b82d1e61c6c34b,2740683,2740402
https://devnet.zama.ai,389,13,156.32,44.22,36.36,0.85,7.99,0xd45e21ef724df1a9d43b823c576534b5ef85898ad03e9a77782c88d8c204251b,2740773,2740492
https://devnet.zama.ai,390,15,156.39,44.22,42.86,0.85,8.03,0xca8d2bedfd6bca9b38ae97fc0164e117f833aa33f37b9fc4d7a0158a97ae017b,2740815,2740534
https://devnet.zama.ai,391,13,156.10,44.22,11.11,0.86,8.26,0x51907a7306d77448bbcea7d42011e03c29ba6b797162c59fecb5805e32f3f25f,2740719,2740438
https://devnet.zama.ai,392,19,156.18,44.22,50.00,1.35,8.44,0x8ba53e3ab4eb6471c8a050b756e49fd9071a1703ce4b4dba7d5a2057727a1f09,2740800,2740519
https://devnet.zama.ai,393,16,156.23,44.22,69.23,0.87,8.39,0x40387a2dbd99c19c279bf310bdafc3bd5f4587ac033f9ebeea9c1f16b01d7601,2740758,2740477
https://devnet.zama.ai,394,18,156.40,44.22,50.00,1.36,8.36,0x66693681eee344b75f537b19a764e6db34c33cea75354d74402d090a0a568585,2740764,2740483
https://devnet.zama.ai,395,16,156.20,44.22,33.33,1.34,12.27,0x321e99a996b77fd2c865edc4fa1706adfc3c1e7760759d739327994ed9a0b1bf,2740722,2740441
https://devnet.zama.ai,396,18,156.23,44.22,53.33,1.54,8.18,0xc9a86a5ff72cdf4f8ce5082a95c0fa7f2dca701556bfa857e0e0acccf3c90748,2740677,2740396
https://devnet.zama.ai,397,24,156.26,44.22,52.63,1.39,8.13,0xc6760a0d152a063aa843539949be41ae10fd9bc6948b11cfbabbc18a607173c3,2740725,2740444
https://devnet.zama.ai,398,22,156.22,44.22,57.89,1.32,8.19,0xcd80aa3742b745659df67a21d41a9ba921a797abcdedaf185337a9fc250c596b,2740725,2740444
https://devnet.zama.ai,399,12,156.12,44.22,12.50,0.85,7.26,0x6480a126396d3580b63fba78c17095c4aee09ac513720305b5a1bb037c07df88,2740749,2740468
https://devnet.zama.ai,400,13,156.08,44.22,30.00,0.85,8.35,0xc09d91a24aea1ad3c24a6f0c4877ace0b9a264467272ced4c17e974c47db8cde,2740716,2740435
https://devnet.zama.ai,401,12,156.31,44.22,11.11,0.86,8.18,0x5d3b54c1bf408e23c975715d7b44ffbe0bf0aa0da9540ac956abf8785e97c3e9,2740746,2740465
https://devnet.zama.ai,402,16,156.24,44.22,45.45,1.86,7.42,0xd550d3d8c27728808802b72c1963a435b4262df0a385e788412df8c91d4fee56,2740746,2740465
https://devnet.zama.ai,403,16,156.16,44.22,50.00,0.85,8.29,0x510072fd76d7a6678dd15f5239a93bf72fef62fd4c3d9312b2317290e857ac74,2740731,2740450
https://devnet.zama.ai,404,22,156.21,44.22,38.89,1.22,8.29,0x64c012839275b2e606196c1bf7beae9e2ee7595e74c620f2c9d26865d98d4f6a,2740782,2740501
https://devnet.zama.ai,405,15,156.04,44.22,36.36,1.48,13.41,0x8c287431a572138d0f7a376966cd51bda7a3cfe4d2e03131fbd83566865baf47,2740713,2740432
https://devnet.zama.ai,406,13,155.95,44.22,40.00,0.88,7.20,0xe0c680cd8e160c6d579e51c2e9e42d7d7846aafe9acd8aaf2771f61ba88220a0,2740731,2740450
https://devnet.zama.ai,407,20,156.29,44.22,70.59,1.79,8.22,0x5d6c79fe8b0da95d11010bc321d077d245df8287c5a463305a3328b9e657a9a8,2740752,2740471
https://devnet.zama.ai,408,17,156.16,44.22,50.00,1.52,7.09,0x41ec10bf8d037e8e8ae3d93dbb52d5812f414756a72410289d21fa606cce727b,2740785,2740504
https://devnet.zama.ai,409,13,156.30,44.22,18.18,0.87,9.07,0x711db9466d5572b6d39addf0951bcb9b1c5e25b08de82bcc7cfd21fc3770cace,2740725,2740444
https://devnet.zama.ai,410,16,156.05,44.22,41.67,1.47,8.51,0x95d5979112e1cdacc689944f8a4ca23faa8d8d28ca7db896674b7dc75e5ebd8d,2740788,2740507
https://devnet.zama.ai,411,13,156.27,44.22,33.33,0.87,12.39,0xf98c815e4bb0aeffd76ee1964aa236f44a6f3e83e403240dc5e66d13b8995181,2740758,2740477
https://devnet.zama.ai,412,13,156.03,44.22,30.77,0.86,12.35,0x471419c25912a5ecc29a3fea85669ecb87e38a06fd90d36001fb2e046e2a07ab,2740734,2740453
https://devnet.zama.ai,413,22,156.06,44.22,55.00,0.86,7.90,0x35ba8c177c90f8bae0c3a9f17146f9399bf1fc2cbe7bb43f650854f71d5b5a12,2740746,2740465
https://devnet.zama.ai,414,23,156.19,44.22,55.56,1.72,7.87,0x79e47ed4ce995b70f7a2498880659482278d1f474934dec1abbfce5e62400deb,2740695,2740414
https://devnet.zama.ai,415,16,156.29,44.22,45.45,0.86,7.95,0x0db2437fd630c0773fca8dfd564f8356f7a5a77ad5e7afbb7304e07ee46fee6b,2740740,2740459
https://devnet.zama.ai,416,14,156.02,44.22,30.00,0.85,9.00,0x2a9240b7d6236adf67f7aef0eb744e64f53764d9fd29ae05a230f66241afd369,2740752,2740471
https://devnet.zama.ai,417,13,156.27,44.22,36.36,0.85,9.34,0xee8ee8fe4f95ac96d143ff0a6fae6d8aa546615ebe2bb95fc39b54e7c7c5f803,2740764,2740483
https://devnet.zama.ai,418,16,156.18,44.22,53.33,1.77,8.99,0xcf3e144f81757773a192215d18ff5d8db5bc96471e88e92b1cb4855a18d4ca52,2740728,2740447
https://devnet.zama.ai,419,13,156.14,44.22,44.44,0.86,8.00,0xce9c9ae4dbf71af28ea8cbdd5a7bc3034ee9bb9ce900ad74b29cb533f042c068,2740794,2740513
https://devnet.zama.ai,420,13,156.13,44.22,21.43,0.85,9.19,0x52103900e1926e3506402435fa3f91f00e41d5652744437d18254c8f4ba242cf,2740758,2740477
https://devnet.zama.ai,421,15,156.26,44.22,36.36,0.85,12.54,0x124066fefe6cdeb88c55bb1f9bcc7b7cb0c9d9ea5ed6ffa163f804759ab01e8d,2740683,2740402
https://devnet.zama.ai,422,15,156.36,44.22,41.67,1.39,7.38,0xcebfde1d106fd07bd327c2ddf7200e862713ac026867d5d7f578601859ffe66f,2740767,2740486
