requests,timestamp,encryptionTime_s,cpuUserDelta_s,cpuSystemDelta_s,rss_MB,heapTotal_MB,heapUsed_MB,external_MB
200 Requests,2025-04-13T13:22:26.205Z,2.234,2.441468,0.167005,659.6875,255.55859375,232.31649780273438,45.629775047302246
200 Requests,2025-04-13T13:22:26.210Z,2.239,2.446931,0.167005,660.203125,255.9765625,233.15943145751953,46.08273983001709
200 Requests,2025-04-13T13:22:26.215Z,2.244,2.452007,0.167005,660.71875,256.39453125,233.9469223022461,46.5357084274292
200 Requests,2025-04-13T13:22:26.220Z,2.249,2.457066,0.167005,660.9765625,256.8125,234.78982543945312,46.988691329956055
200 Requests,2025-04-13T13:22:26.225Z,2.253,2.462137,0.167005,661.4921875,257.23046875,235.6327133178711,47.44163227081299
200 Requests,2025-04-13T13:22:26.229Z,2.258,2.466985,0.167005,661.75,257.6484375,236.42027282714844,47.89466571807861
200 Requests,2025-04-13T13:22:26.234Z,2.263,2.471638,0.167005,662.265625,258.06640625,237.26329040527344,48.34778690338135
200 Requests,2025-04-13T13:22:26.240Z,2.269,2.478537,0.167005,646.796875,243.3515625,207.04608917236328,47.29397392272949
200 Requests,2025-04-13T13:22:26.245Z,2.274,2.483561,0.167005,647.3125,243.76953125,207.79846954345703,47.74698829650879
200 Requests,2025-04-13T13:22:26.250Z,2.279,2.488831,0.167005,647.5703125,244.1875,208.64129638671875,48.199960708618164
200 Requests,2025-04-13T13:22:26.254Z,2.283,2.493626,0.167005,648.0859375,244.60546875,209.4842529296875,48.65298271179199
200 Requests,2025-04-13T13:22:26.259Z,2.288,2.498518,0.167005,648.6015625,245.0234375,210.27184295654297,49.10602283477783
200 Requests,2025-04-13T13:22:26.263Z,2.292,2.503102,0.167005,648.859375,245.44140625,211.11493682861328,49.55916118621826
200 Requests,2025-04-13T13:22:26.268Z,2.297,2.507586,0.167244,649.375,245.859375,211.95780181884766,50.012118339538574
200 Requests,2025-04-13T13:22:26.273Z,2.301,2.51239,0.167245,649.6328125,246.27734375,212.74532318115234,50.46507549285889
200 Requests,2025-04-13T13:22:27.111Z,1.586,1.661525,0.227201,593.21875,339.71875,312.98665618896484,26.937506675720215
200 Requests,2025-04-13T13:22:27.116Z,1.59,1.666231,0.227584,593.734375,340.13671875,313.9429016113281,27.390295028686523
200 Requests,2025-04-13T13:22:27.121Z,1.595,1.670862,0.227585,593.9921875,340.5546875,314.7857971191406,27.84339141845703
200 Requests,2025-04-13T13:22:27.125Z,1.599,1.675811,0.227585,594.5078125,340.97265625,315.57274627685547,28.29629611968994
200 Requests,2025-04-13T13:22:27.130Z,1.604,1.680771,0.227585,595.0234375,341.390625,316.41678619384766,28.74932289123535
200 Requests,2025-04-13T13:22:27.135Z,1.609,1.685547,0.227585,595.28125,341.80859375,317.2588577270508,29.202433586120605
200 Requests,2025-04-13T13:22:27.139Z,1.613,1.690602,0.227585,595.796875,342.2265625,318.04637908935547,29.655339241027832
200 Requests,2025-04-13T13:22:27.144Z,1.618,1.695188,0.227585,596.3125,342.64453125,318.88932037353516,30.108327865600586
200 Requests,2025-04-13T13:22:27.149Z,1.623,1.700289,0.227585,596.5703125,343.0625,319.7341537475586,30.561250686645508
200 Requests,2025-04-13T13:22:27.153Z,1.627,1.705174,0.227585,597.0859375,343.48046875,320.51963806152344,31.014183044433594
200 Requests,2025-04-13T13:22:27.160Z,1.634,1.712791,0.227585,586.7734375,333.26171875,295.4117660522461,31.1102237701416
200 Requests,2025-04-13T13:22:27.165Z,1.639,1.717485,0.227585,587.2890625,333.6796875,296.2476806640625,31.563213348388672
200 Requests,2025-04-13T13:22:27.169Z,1.643,1.722253,0.227585,587.546875,334.09765625,297.0907516479492,32.01626110076904
200 Requests,2025-04-13T13:22:27.175Z,1.649,1.727704,0.227585,588.0625,334.515625,297.87842559814453,32.46934127807617
200 Requests,2025-04-13T13:22:27.179Z,1.653,1.732473,0.227585,588.578125,334.93359375,298.72145080566406,32.92240047454834
200 Requests,2025-04-13T13:22:27.184Z,1.658,1.737235,0.227585,588.8359375,335.3515625,299.564208984375,33.37522602081299
200 Requests,2025-04-13T13:22:27.189Z,1.663,1.742854,0.227585,589.3515625,335.76953125,300.3516616821289,33.82816028594971
200 Requests,2025-04-13T13:22:27.194Z,1.668,1.747968,0.227585,589.609375,336.1875,301.19847106933594,34.2810697555542
200 Requests,2025-04-13T13:22:27.203Z,1.677,1.757047,0.227581,590.125,336.60546875,302.03736877441406,34.733948707580566
200 Requests,2025-04-13T13:22:27.209Z,1.683,1.763737,0.227577,590.640625,337.0234375,302.8247299194336,35.18672275543213
200 Requests,2025-04-13T13:22:27.214Z,1.688,1.769277,0.227574,590.8984375,337.44140625,303.66786193847656,35.63985824584961
200 Requests,2025-04-13T13:22:27.219Z,1.692,1.774529,0.227571,591.4140625,337.859375,304.51085662841797,36.092857360839844
200 Requests,2025-04-13T13:22:27.224Z,1.697,1.779383,0.227567,591.9296875,338.27734375,305.2981948852539,36.54562759399414
200 Requests,2025-04-13T13:22:27.229Z,1.702,1.784331,0.227563,592.1875,338.6953125,306.14125061035156,36.998703956604004
200 Requests,2025-04-13T13:22:27.234Z,1.707,1.789331,0.22756,592.703125,339.11328125,306.9839401245117,37.45145130157471
200 Requests,2025-04-13T13:22:27.238Z,1.711,1.794206,0.227555,592.9609375,339.53125,307.7714080810547,37.90439224243164
200 Requests,2025-04-13T13:22:27.247Z,1.72,1.803702,0.227701,593.4765625,339.94921875,308.6142272949219,38.357303619384766
200 Requests,2025-04-13T13:22:27.253Z,1.726,1.809648,0.227699,593.9921875,340.3671875,309.4573211669922,38.81046485900879
200 Requests,2025-04-13T13:22:27.258Z,1.731,1.815125,0.227695,594.25,340.78515625,310.24500274658203,39.263548851013184
200 Requests,2025-04-13T13:22:27.264Z,1.737,1.821183,0.22769,594.765625,341.203125,311.0878143310547,39.71641159057617
200 Requests,2025-04-13T13:22:27.270Z,1.743,1.826841,0.227686,595.28125,341.62109375,311.9307861328125,40.16938304901123
200 Requests,2025-04-13T13:22:27.275Z,1.748,1.832108,0.227682,595.5390625,342.0390625,312.7185516357422,40.62257766723633
200 Requests,2025-04-13T13:22:27.282Z,1.755,1.832111,0.235279,596.0546875,342.45703125,313.5614318847656,41.075459480285645
200 Requests,2025-04-13T13:22:27.287Z,1.76,1.834243,0.238142,596.3125,342.875,314.40421295166016,41.52824115753174
200 Requests,2025-04-13T13:22:27.292Z,1.765,1.83951,0.238141,596.828125,343.29296875,315.1993713378906,41.98106384277344
200 Requests,2025-04-13T13:22:27.296Z,1.769,1.844401,0.238136,597.34375,343.7109375,316.034423828125,42.434062004089355
200 Requests,2025-04-13T13:22:27.301Z,1.774,1.844389,0.242956,597.6015625,344.12890625,316.8774719238281,42.88719081878662
200 Requests,2025-04-13T13:22:27.306Z,1.779,1.844338,0.247921,598.1171875,344.546875,317.66503143310547,43.34017848968506
200 Requests,2025-04-13T13:22:27.310Z,1.783,1.848874,0.248159,598.6328125,344.96484375,318.5082702636719,43.79343891143799
200 Requests,2025-04-13T13:22:27.315Z,1.788,1.853294,0.248507,598.890625,345.3828125,319.35137939453125,44.24659729003906
200 Requests,2025-04-13T13:22:27.319Z,1.792,1.857836,0.248505,599.40625,345.80078125,320.1389389038086,44.69958782196045
200 Requests,2025-04-13T13:22:27.324Z,1.796,1.862745,0.2485,599.6640625,346.21875,320.9819641113281,45.1526403427124
200 Requests,2025-04-13T13:22:27.330Z,1.802,1.868747,0.248497,600.1796875,346.63671875,321.82501220703125,45.60574150085449
200 Requests,2025-04-13T13:22:27.334Z,1.806,1.873232,0.248493,600.6953125,347.0546875,322.6128158569336,46.0589542388916
200 Requests,2025-04-13T13:22:27.339Z,1.811,1.878368,0.24849,600.953125,347.47265625,323.4557418823242,46.51191329956055
200 Requests,2025-04-13T13:22:27.343Z,1.815,1.882978,0.248487,601.46875,347.890625,324.2986602783203,46.964858055114746
200 Requests,2025-04-13T13:22:27.348Z,1.82,1.887649,0.248726,601.7265625,348.30859375,325.08636474609375,47.41797065734863
200 Requests,2025-04-13T13:22:27.352Z,1.824,1.892206,0.248724,602.2421875,348.7265625,325.9293212890625,47.87090301513672
200 Requests,2025-04-13T13:22:27.359Z,1.831,1.899213,0.248721,586.7734375,334.01171875,295.64320373535156,46.817121505737305
200 Requests,2025-04-13T13:22:27.363Z,1.835,1.904073,0.248713,587.2890625,334.4296875,296.43089294433594,47.27021789550781
200 Requests,2025-04-13T13:22:27.368Z,1.84,1.908705,0.248746,587.546875,334.84765625,297.2740020751953,47.723326683044434
200 Requests,2025-04-13T13:22:27.373Z,1.845,1.913479,0.248747,588.0625,335.265625,298.11708068847656,48.17642593383789
200 Requests,2025-04-13T13:22:27.377Z,1.849,1.918334,0.248747,588.578125,335.68359375,298.9047164916992,48.629563331604004
200 Requests,2025-04-13T13:22:27.382Z,1.854,1.92319,0.248747,588.8359375,336.1015625,299.7474670410156,49.08241367340088
200 Requests,2025-04-13T13:22:27.387Z,1.859,1.928442,0.248747,589.3515625,336.51953125,300.5905456542969,49.535616874694824
200 Requests,2025-04-13T13:22:27.392Z,1.864,1.933294,0.248747,589.609375,336.9375,301.3780059814453,49.98855972290039
200 Requests,2025-04-13T13:22:27.396Z,1.868,1.938032,0.248747,590.125,337.35546875,302.22080993652344,50.4414587020874
200 Requests,2025-04-13T13:22:27.401Z,1.873,1.942874,0.248747,590.640625,337.7734375,303.0638656616211,50.89464473724365
200 Requests,2025-04-13T13:22:27.406Z,1.877,1.947851,0.248747,590.8984375,338.19140625,303.851318359375,51.3476448059082
200 Requests,2025-04-13T13:22:27.410Z,1.882,1.952568,0.248747,591.4140625,338.609375,304.6943130493164,51.80080032348633
200 Requests,2025-04-13T13:22:27.414Z,1.885,1.957033,0.248747,591.9296875,339.02734375,305.53724670410156,52.25385570526123
200 Requests,2025-04-13T13:22:27.419Z,1.89,1.96219,0.248747,592.1875,339.4453125,306.3246841430664,52.706820487976074
200 Requests,2025-04-13T13:22:27.424Z,1.895,1.966997,0.248747,592.703125,339.86328125,307.1674499511719,53.15968894958496
200 Requests,2025-04-13T13:22:27.428Z,1.899,1.971446,0.248762,592.9609375,340.28125,308.0103454589844,53.61267948150635
200 Requests,2025-04-13T13:22:27.433Z,1.904,1.971415,0.25405,593.4765625,340.69921875,308.79805755615234,54.065773010253906
200 Requests,2025-04-13T13:22:27.438Z,1.909,1.971372,0.258745,593.9921875,341.1171875,309.64119720458984,54.518893241882324
200 Requests,2025-04-13T13:22:27.442Z,1.913,1.97599,0.258824,594.25,341.53515625,310.48419189453125,54.97186279296875
200 Requests,2025-04-13T13:22:27.446Z,1.917,1.980289,0.259165,594.765625,341.953125,311.2718276977539,55.424933433532715
200 Requests,2025-04-13T13:22:27.452Z,1.923,1.985678,0.259167,595.28125,342.37109375,312.13045501708984,55.87794303894043
200 Requests,2025-04-13T13:22:27.457Z,1.927,1.99076,0.259169,595.5390625,342.7890625,312.95767974853516,56.33087730407715
200 Requests,2025-04-13T13:22:27.461Z,1.932,1.995471,0.25917,596.0546875,343.20703125,313.74517822265625,56.78380584716797
200 Requests,2025-04-13T13:22:27.466Z,1.937,2.000244,0.25917,596.3125,343.625,314.58802795410156,57.23670482635498
200 Requests,2025-04-13T13:22:27.470Z,1.941,2.005146,0.25917,596.828125,344.04296875,315.4308547973633,57.68966102600098
200 Requests,2025-04-13T13:22:27.476Z,1.947,2.019704,0.259802,597.34375,344.7109375,316.2181854248047,58.142499923706055
200 Requests,2025-04-13T13:22:27.485Z,1.956,2.033639,0.260074,561.59765625,62.5859375,20.38074493408203,50.12194633483887
200 Requests,2025-04-13T13:22:27.490Z,1.961,2.038491,0.260076,562.11328125,63.00390625,21.223793029785156,50.57497215270996
200 Requests,2025-04-13T13:22:27.494Z,1.965,2.043196,0.260076,562.37109375,63.421875,22.066734313964844,51.02793884277344
200 Requests,2025-04-13T13:22:27.499Z,1.97,2.048177,0.260076,562.88671875,63.83984375,22.854293823242188,51.48092746734619
200 Requests,2025-04-13T13:22:27.503Z,1.974,2.052946,0.260076,563.40234375,64.2578125,23.697097778320312,51.93382549285889
200 Requests,2025-04-13T13:22:27.508Z,1.979,2.057226,0.260291,563.66015625,64.67578125,24.53990936279297,52.38668346405029
200 Requests,2025-04-13T13:22:27.513Z,1.984,2.062688,0.260292,564.17578125,65.09375,25.327301025390625,52.83955097198486
200 Requests,2025-04-13T13:22:27.517Z,1.988,2.067453,0.260292,564.43359375,65.51171875,26.170448303222656,53.292731285095215
200 Requests,2025-04-13T13:22:27.522Z,1.993,2.072151,0.260292,564.94921875,65.9296875,27.013351440429688,53.74577331542969
200 Requests,2025-04-13T13:22:27.527Z,1.998,2.07709,0.260292,565.46484375,66.34765625,27.80077362060547,54.19869136810303
200 Requests,2025-04-13T13:22:27.532Z,2.003,2.082315,0.260292,565.72265625,66.765625,28.643463134765625,54.651429176330566
200 Requests,2025-04-13T13:22:27.536Z,2.006,2.087147,0.260292,566.23828125,67.18359375,29.48615264892578,55.104209899902344
200 Requests,2025-04-13T13:22:27.541Z,2.011,2.091715,0.260292,566.75390625,67.6015625,30.273597717285156,55.55715084075928
200 Requests,2025-04-13T13:22:27.546Z,2.016,2.096945,0.260292,567.01171875,68.01953125,31.11658477783203,56.01018238067627
200 Requests,2025-04-13T13:22:27.550Z,2.02,2.101881,0.260292,567.52734375,68.4375,31.95958709716797,56.46320915222168
200 Requests,2025-04-13T13:22:27.555Z,2.025,2.106486,0.260292,567.78515625,68.85546875,32.747161865234375,56.91631507873535
200 Requests,2025-04-13T13:22:27.559Z,2.029,2.111359,0.260292,568.30078125,69.2734375,33.59004211425781,57.36928939819336
200 Requests,2025-04-13T13:22:27.564Z,2.034,2.115971,0.260292,568.81640625,69.69140625,34.43315124511719,57.822421073913574
200 Requests,2025-04-13T13:22:27.569Z,2.039,2.120978,0.260292,569.07421875,70.109375,35.22059631347656,58.27536678314209
200 Requests,2025-04-13T13:22:27.573Z,2.043,2.123745,0.260292,569.58984375,70.52734375,36.06360626220703,58.728424072265625
200 Requests,2025-04-13T13:22:27.578Z,2.048,2.12904,0.260332,570.10546875,70.9453125,36.906578063964844,59.181443214416504
200 Requests,2025-04-13T13:22:27.583Z,2.052,2.133729,0.260334,570.36328125,71.36328125,37.69426727294922,59.63456058502197
200 Requests,2025-04-13T13:22:27.589Z,2.059,2.140138,0.260334,570.87890625,71.78125,38.53730010986328,60.08759307861328
200 Requests,2025-04-13T13:22:27.594Z,2.064,2.145535,0.260334,571.13671875,72.19921875,39.38023376464844,60.540541648864746
200 Requests,2025-04-13T13:22:27.599Z,2.069,2.150751,0.260334,571.65234375,72.6171875,40.16798400878906,60.99371814727783
200 Requests,2025-04-13T13:22:27.604Z,2.074,2.15602,0.260334,572.16796875,73.03515625,41.01074981689453,61.446550369262695
200 Requests,2025-04-13T13:22:27.609Z,2.079,2.161877,0.260334,572.42578125,73.453125,41.853729248046875,61.899596214294434
200 Requests,2025-04-13T13:22:27.615Z,2.085,2.167678,0.260334,572.94140625,73.87109375,42.64131164550781,62.352675437927246
200 Requests,2025-04-13T13:22:27.620Z,2.09,2.173151,0.260334,573.45703125,74.2890625,43.484153747558594,62.80561065673828
200 Requests,2025-04-13T13:22:27.625Z,2.095,2.178649,0.260334,573.71484375,74.70703125,44.3270263671875,63.25857925415039
200 Requests,2025-04-13T13:22:27.631Z,2.101,2.18397,0.260334,574.23046875,75.125,45.114532470703125,63.71161079406738
200 Requests,2025-04-13T13:22:27.635Z,2.105,2.188649,0.260334,574.48828125,75.54296875,45.95738983154297,64.16454219818115
200 Requests,2025-04-13T13:22:27.640Z,2.11,2.193633,0.260334,575.00390625,75.9609375,46.80017852783203,64.61744785308838
200 Requests,2025-04-13T13:22:27.645Z,2.114,2.198572,0.260334,575.51953125,76.37890625,47.58760070800781,65.07038688659668
200 Requests,2025-04-13T13:22:27.649Z,2.119,2.203208,0.260334,575.77734375,76.796875,48.430519104003906,65.52335548400879
200 Requests,2025-04-13T13:22:27.654Z,2.124,2.208429,0.260334,576.29296875,77.21484375,49.273338317871094,65.97631359100342
200 Requests,2025-04-13T13:22:27.659Z,2.129,2.213359,0.260334,577.06640625,77.6328125,50.06101989746094,66.42947292327881
200 Requests,2025-04-13T13:22:27.663Z,2.133,2.218261,0.260334,577.83984375,78.05078125,50.903892517089844,66.88239097595215
200 Requests,2025-04-13T13:22:27.669Z,2.139,2.225115,0.260334,562.7734375,62.5859375,20.555870056152344,65.86824035644531
200 Requests,2025-04-13T13:22:27.675Z,2.144,2.230834,0.260334,563.8046875,63.00390625,21.3411865234375,66.32117080688477
200 Requests,2025-04-13T13:22:27.680Z,2.149,2.235817,0.260334,564.578125,63.421875,22.184158325195312,66.77417373657227
200 Requests,2025-04-13T13:22:27.685Z,2.154,2.241096,0.260334,565.3515625,63.83984375,23.027008056640625,67.22716999053955
200 Requests,2025-04-13T13:22:27.689Z,2.158,2.246079,0.260334,566.125,64.2578125,23.81444549560547,67.68011283874512
200 Requests,2025-04-13T13:22:27.694Z,2.163,2.251151,0.260334,567.15625,64.67578125,24.65740966796875,68.1331434249878
200 Requests,2025-04-13T13:22:27.701Z,2.169,2.257583,0.260334,567.9296875,65.09375,25.500350952148438,68.58621501922607
200 Requests,2025-04-13T13:22:27.710Z,2.179,2.267197,0.260334,568.703125,65.51171875,26.287818908691406,69.03916645050049
200 Requests,2025-04-13T13:22:27.715Z,2.184,2.272516,0.260334,569.4765625,65.9296875,27.13074493408203,69.4921703338623
200 Requests,2025-04-13T13:22:27.720Z,2.189,2.278208,0.260334,570.25,66.34765625,27.97380828857422,69.94534397125244
200 Requests,2025-04-13T13:22:27.725Z,2.194,2.283413,0.260334,571.28125,66.765625,28.761093139648438,70.39808559417725
200 Requests,2025-04-13T13:22:27.730Z,2.199,2.288861,0.260334,572.0546875,67.18359375,29.604103088378906,70.85114097595215
200 Requests,2025-04-13T13:22:27.738Z,2.207,2.297144,0.260334,572.828125,67.6015625,30.446983337402344,71.30409145355225
200 Requests,2025-04-13T13:22:27.743Z,2.212,2.302173,0.260334,573.6015625,68.01953125,31.23436737060547,71.75700187683105
200 Requests,2025-04-13T13:22:27.748Z,2.217,2.307103,0.260369,574.6328125,68.4375,32.077369689941406,72.21012020111084
200 Requests,2025-04-13T13:22:27.753Z,2.222,2.312149,0.260371,575.40625,68.85546875,32.92041778564453,72.66322040557861
200 Requests,2025-04-13T13:22:27.757Z,2.226,2.317206,0.260371,576.1796875,69.2734375,33.707786560058594,73.11611461639404
200 Requests,2025-04-13T13:22:27.762Z,2.231,2.322409,0.260371,576.953125,69.69140625,34.550994873046875,73.56930351257324
200 Requests,2025-04-13T13:22:27.767Z,2.236,2.327695,0.260371,577.7265625,70.109375,35.394020080566406,74.02238273620605
200 Requests,2025-04-13T13:22:27.773Z,2.242,2.333071,0.260371,578.7578125,70.52734375,36.18964385986328,74.47556018829346
200 Requests,2025-04-13T13:22:27.777Z,2.246,2.337749,0.260371,579.53125,70.9453125,37.032508850097656,74.92845821380615
200 Requests,2025-04-13T13:22:27.782Z,2.251,2.342828,0.260371,580.3046875,71.36328125,37.87542724609375,75.38142490386963
200 Requests,2025-04-13T13:22:27.787Z,2.256,2.348769,0.260371,581.078125,71.78125,38.664756774902344,75.83432197570801
200 Requests,2025-04-13T13:22:28.226Z,1.947,2.057397,0.233579,642.1015625,235.57421875,207.66241455078125,23.673397064208984
200 Requests,2025-04-13T13:22:28.231Z,1.952,2.061303,0.233581,642.359375,235.9921875,208.6183624267578,24.126290321350098
200 Requests,2025-04-13T13:22:28.235Z,1.956,2.065585,0.233581,642.875,236.41015625,209.4616241455078,24.57931137084961
200 Requests,2025-04-13T13:22:28.239Z,1.96,2.069763,0.233581,643.390625,236.828125,210.24881744384766,25.032421112060547
200 Requests,2025-04-13T13:22:28.243Z,1.964,2.07411,0.233581,643.6484375,237.24609375,211.0927734375,25.485315322875977
200 Requests,2025-04-13T13:22:28.248Z,1.968,2.078435,0.233676,644.1640625,237.6640625,211.9346694946289,25.938302040100098
200 Requests,2025-04-13T13:22:28.253Z,1.969,2.074575,0.233678,644.6796875,238.08203125,212.7222442626953,26.391352653503418
200 Requests,2025-04-13T13:22:28.257Z,1.973,2.07895,0.233678,644.9375,238.5,213.56521606445312,26.844347953796387
200 Requests,2025-04-13T13:22:28.262Z,1.978,2.083563,0.233678,645.453125,238.91796875,214.41008758544922,27.29726791381836
200 Requests,2025-04-13T13:22:28.266Z,1.982,2.088399,0.233678,645.7109375,239.3359375,215.1957778930664,27.75035858154297
200 Requests,2025-04-13T13:22:28.271Z,1.986,2.093241,0.233678,646.2265625,239.75390625,216.0388412475586,28.203471183776855
200 Requests,2025-04-13T13:22:28.275Z,1.99,2.09783,0.233678,646.7421875,240.171875,216.88196563720703,28.656641960144043
200 Requests,2025-04-13T13:22:28.280Z,1.995,2.102527,0.233678,647,240.58984375,217.6696014404297,29.10970973968506
200 Requests,2025-04-13T13:22:28.284Z,1.999,2.107143,0.233678,647.515625,241.0078125,218.51263427734375,29.562820434570312
200 Requests,2025-04-13T13:22:28.289Z,2.004,2.112219,0.233678,648.03125,241.42578125,219.35562133789062,30.015828132629395
200 Requests,2025-04-13T13:22:28.294Z,2.009,2.117221,0.233678,648.2890625,241.84375,220.1431884765625,30.468826293945312
200 Requests,2025-04-13T13:22:28.299Z,2.014,2.122313,0.233678,648.8046875,242.26171875,220.98617553710938,30.92181396484375
200 Requests,2025-04-13T13:22:28.303Z,2.018,2.127018,0.233678,649.0625,242.6796875,221.8329620361328,31.37467861175537
200 Requests,2025-04-13T13:22:28.308Z,2.023,2.132268,0.233678,649.578125,243.09765625,222.61680603027344,31.827878952026367
200 Requests,2025-04-13T13:22:28.315Z,2.03,2.139034,0.233678,637.71875,231.765625,195.83977508544922,31.567151069641113
200 Requests,2025-04-13T13:22:28.319Z,2.034,2.14394,0.233678,638.234375,232.18359375,196.68807220458984,32.020256996154785
200 Requests,2025-04-13T13:22:28.324Z,2.039,2.149248,0.233678,638.4921875,232.6015625,197.5311737060547,32.473337173461914
200 Requests,2025-04-13T13:22:28.329Z,2.044,2.154374,0.233678,639.0078125,233.01953125,198.31877899169922,32.92637062072754
200 Requests,2025-04-13T13:22:28.334Z,2.049,2.15928,0.233678,639.5234375,233.4375,199.1616973876953,33.37935829162598
200 Requests,2025-04-13T13:22:28.339Z,2.054,2.164111,0.233678,639.78125,233.85546875,200.00469970703125,33.83243751525879
200 Requests,2025-04-13T13:22:28.343Z,2.058,2.168615,0.233678,640.296875,234.2734375,200.79218292236328,34.285372734069824
200 Requests,2025-04-13T13:22:28.348Z,2.063,2.173551,0.233722,640.5546875,234.69140625,201.6352081298828,34.738420486450195
200 Requests,2025-04-13T13:22:28.352Z,2.067,2.178394,0.233724,641.0703125,235.109375,202.4782485961914,35.19150447845459
200 Requests,2025-04-13T13:22:28.357Z,2.072,2.183086,0.233724,641.5859375,235.52734375,203.2659149169922,35.64457416534424
200 Requests,2025-04-13T13:22:28.361Z,2.076,2.18779,0.233724,641.84375,235.9453125,204.10906982421875,36.097779273986816
200 Requests,2025-04-13T13:22:28.366Z,2.081,2.192502,0.233724,642.359375,236.36328125,204.9522705078125,36.55100154876709
200 Requests,2025-04-13T13:22:28.371Z,2.086,2.197635,0.233724,642.875,236.78125,205.73987579345703,37.00398921966553
200 Requests,2025-04-13T13:22:28.375Z,2.09,2.202119,0.233724,643.1328125,237.19921875,206.5828857421875,37.456987380981445
200 Requests,2025-04-13T13:22:28.380Z,2.095,2.207275,0.233724,643.6484375,237.6171875,207.42581939697266,37.909966468811035
200 Requests,2025-04-13T13:22:28.385Z,2.099,2.212201,0.233724,643.90625,238.03515625,208.22117614746094,38.36292552947998
200 Requests,2025-04-13T13:22:28.389Z,2.103,2.216933,0.233724,644.421875,238.453125,209.05632781982422,38.8159294128418
200 Requests,2025-04-13T13:22:28.394Z,2.108,2.22206,0.233724,644.9375,238.87109375,209.89915466308594,39.26881217956543
200 Requests,2025-04-13T13:22:28.399Z,2.113,2.226547,0.233724,645.1953125,239.2890625,210.6866455078125,39.7218074798584
200 Requests,2025-04-13T13:22:28.403Z,2.117,2.231139,0.233724,645.7109375,239.70703125,211.52953338623047,40.17472743988037
200 Requests,2025-04-13T13:22:28.408Z,2.122,2.23566,0.233741,646.2265625,240.125,212.3723373413086,40.6276330947876
200 Requests,2025-04-13T13:22:28.413Z,2.126,2.240885,0.233742,646.484375,240.54296875,213.15987396240234,41.08062267303467
200 Requests,2025-04-13T13:22:28.418Z,2.131,2.246029,0.233749,647,240.9609375,214.00274658203125,41.53354454040527
200 Requests,2025-04-13T13:22:28.423Z,2.136,2.251503,0.23375,647.2578125,241.37890625,214.84574127197266,41.98659324645996
200 Requests,2025-04-13T13:22:28.432Z,2.145,2.260909,0.23375,647.7734375,241.796875,215.6333770751953,42.439682960510254
200 Requests,2025-04-13T13:22:28.438Z,2.151,2.266538,0.23375,648.2890625,242.21484375,216.47612762451172,42.89254570007324
200 Requests,2025-04-13T13:22:28.443Z,2.156,2.271822,0.23375,648.546875,242.6328125,217.31905364990234,43.34552001953125
200 Requests,2025-04-13T13:22:28.449Z,2.162,2.277967,0.23375,649.0625,243.05078125,218.1064224243164,43.79834175109863
200 Requests,2025-04-13T13:22:28.453Z,2.166,2.282996,0.23375,649.578125,243.46875,218.9494171142578,44.25138854980469
200 Requests,2025-04-13T13:22:28.459Z,2.172,2.288385,0.23375,649.8359375,243.88671875,219.79244232177734,44.7044620513916
200 Requests,2025-04-13T13:22:28.463Z,2.176,2.293399,0.23375,650.3515625,244.3046875,220.57979583740234,45.15729904174805
200 Requests,2025-04-13T13:22:28.468Z,2.18,2.298146,0.23375,650.609375,244.72265625,221.42304229736328,45.61059093475342
200 Requests,2025-04-13T13:22:28.473Z,2.185,2.30287,0.23375,651.125,245.140625,222.26588439941406,46.06345558166504
200 Requests,2025-04-13T13:22:28.478Z,2.19,2.307915,0.23375,651.640625,245.55859375,223.05337524414062,46.51643180847168
200 Requests,2025-04-13T13:22:28.483Z,2.195,2.313304,0.23375,651.8984375,245.9765625,223.89612579345703,46.96927356719971
200 Requests,2025-04-13T13:22:28.488Z,2.2,2.31893,0.23375,652.4140625,246.39453125,224.7389907836914,47.42222881317139
200 Requests,2025-04-13T13:22:28.493Z,2.205,2.323824,0.23375,652.671875,246.8125,225.52661895751953,47.875351905822754
200 Requests,2025-04-13T13:22:28.499Z,2.21,2.329795,0.23375,653.1875,247.23046875,226.36949157714844,48.3283052444458
200 Requests,2025-04-13T13:22:28.506Z,2.218,2.337704,0.23375,637.71875,231.765625,196.04713439941406,47.27450180053711
200 Requests,2025-04-13T13:22:28.512Z,2.224,2.344369,0.23375,638.234375,232.18359375,196.83949279785156,47.72741413116455
200 Requests,2025-04-13T13:22:28.518Z,2.23,2.350458,0.23375,638.4921875,232.6015625,197.68230438232422,48.180274963378906
200 Requests,2025-04-13T13:22:28.523Z,2.235,2.356034,0.23375,639.0078125,233.01953125,198.46995544433594,48.63345241546631
200 Requests,2025-04-13T13:22:28.529Z,2.241,2.362257,0.23375,639.5234375,233.4375,199.31282806396484,49.086435317993164
200 Requests,2025-04-13T13:22:28.536Z,2.248,2.369632,0.23375,639.78125,233.85546875,200.1555938720703,49.53933525085449
200 Requests,2025-04-13T13:22:28.542Z,2.254,2.375139,0.23375,640.296875,234.2734375,200.94309997558594,49.99234390258789
200 Requests,2025-04-13T13:22:28.547Z,2.258,2.380704,0.23375,640.5546875,234.69140625,201.78583526611328,50.44514846801758
200 Requests,2025-04-13T13:22:29.402Z,1.61,1.786179,0.078839,668.15625,410.88671875,384.1307067871094,26.937506675720215
