provider,Row Number,Encryption Time (ms),Encrypted Data Size (KB),Transaction Size (KB),CPU Usage (ms),Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used
http://localhost:8545,1213,18,156.22,44.22,17.58,0.86,9.13,0xeb38970f94997ed4d296c9b4ab93a6246c796c6b26386fcb73213ae1e61ade08,2740716,2740435
http://localhost:8545,1214,35,156.25,44.22,87.22,1.56,9.12,0x506495c4abfe87376ccf4b8c027f2a3acb05f7fc799206690169484a50fc7ad6,2740656,2740375
http://localhost:8545,1215,13,156.11,44.22,12.49,0.86,9.16,0x697faab390cd66193695fffa920b032b9617b2f8bf16cc7d0cb29222d99c5577,2740680,2740399
http://localhost:8545,1216,17,156.24,44.22,16.88,0.87,9.13,0xfbbee4828e33f7e297adfdcfb50576276bff44b4809df3369424623c3102f3de,2740773,2740492
http://localhost:8545,1217,16,156.29,44.22,15.50,0.86,9.15,0x7b387df0fc87f09dca7b46bffd9fdbbdc4cb8883f7d621ddb4ebfdd98682e42e,2740764,2740483
http://localhost:8545,1218,21,156.18,44.22,54.30,1.48,9.13,0x9fa86b35cefe3c746ec1b21786c5e06476f1876cccf99af353a9a4c132b133a0,2740716,2740435
http://localhost:8545,1219,13,156.27,44.22,16.71,0.86,9.13,0xcf340cf96fc8093944634c45d475c2895b8091654d3d900127659bf3331a4e4e,2740734,2740453
http://localhost:8545,1220,15,156.21,44.22,15.39,0.87,9.13,0x9df7fc0871c633d91439148a43be7f13897b9502fa015e85bf80e414da15f65f,2740749,2740468
http://localhost:8545,1221,30,156.27,44.22,30.54,0.87,9.13,0xf5da09e0761f688a5e671f22873250e24cab9d1b2387a3ca4ae7260f1b007893,2740779,2740498
http://localhost:8545,1222,20,156.31,44.22,62.94,1.84,8.12,0x0686426ef09f81aa14ba01486d7c295a746e731dfdcea741bcf975b2dfa83221,2740770,2740489
http://localhost:8545,1223,14,156.15,44.22,13.67,0.85,8.13,0x4de7149f78789ae270e86e43e42839c01a540987c43c4059c70797641f4d0eea,2740722,2740441
http://localhost:8545,1224,19,156.26,44.22,18.66,0.85,9.13,0xcf9e67a810f7e5e0ce0abf303ca4c3dbab8a2b1b3fcd0a2c92813378411d4a1b,2740683,2740402
http://localhost:8545,1225,30,156.09,44.22,30.28,0.85,8.13,0x245de092b20adfc0a0a7818b89c6c793b1600749d2f103d5b09a8a32c0b0eed9,2740725,2740444
http://localhost:8545,1226,20,156.06,44.22,51.64,1.55,10.13,0x409da5ffdd802ab666b1ad8814f02139d2c0c00a91af8fdbb5c4eddfe0fdd7fc,2740722,2740441
http://localhost:8545,1227,13,156.01,44.22,12.88,0.87,9.11,0xed9c2729eca06026205cce9123e64de5b2ca21970cce2503193fe4fea79fb675,2740731,2740450
http://localhost:8545,1228,24,156.03,44.22,24.04,0.87,9.11,0x03424c8bce4e1ec3d46d8edb7e83bca39f195ab4d5ba10b9453415f7d7467373,2740716,2740435
http://localhost:8545,1229,14,156.21,44.22,14.05,0.86,9.12,0x875e0722720bc2ec0eea0e18824923ec2faf5c35fad89d9e3f904eedb3649463,2740848,2740567
http://localhost:8545,1230,22,156.25,44.22,55.33,1.51,9.12,0x14253d8e04e8e511c7ed6f84182f5d7775996112f73ec310cbb5fd572a721a0c,2740734,2740453
http://localhost:8545,1231,14,156.12,44.22,14.64,0.86,10.11,0x6cec4cd177de272613776e18af53ca2f8a57a48ac1cc9a8469c4d6b40dfac663,2740746,2740465
http://localhost:8545,1232,30,156.20,44.22,29.56,0.85,9.13,0x0df5a46aa3497153001935860f2eae9a056260c7136272b5b2643446131a043b,2740776,2740495
http://localhost:8545,1233,25,156.26,44.22,42.94,0.85,9.14,0xcfb899f9264ca3b3a29fa7e9d32af870e12e376e1d10366d9de3e327e9f3ed7b,2740764,2740483
http://localhost:8545,1234,26,156.19,44.22,60.71,1.37,9.11,0x38614307820d618019df41507a7aed37993a7d52362be7587e50b8b083ddf964,2740722,2740441
http://localhost:8545,1235,20,156.16,44.22,19.31,0.86,9.12,0x72fee1e8ce117b2dec2e2c906ebf542ab09e37fb7b5587d0cd193173cf51405f,2740785,2740504
http://localhost:8545,1236,14,156.14,44.22,14.76,0.87,10.13,0x5401b68b63ba9264cb7e48ba88046da3173512f2114a2497ff8feb3fcc719573,2740692,2740411
http://localhost:8545,1237,19,156.03,44.22,18.24,0.87,9.12,0x7ddae22a1207d5eb3f877151c123a9c0a0703a8c954134345a97a03fc79bdaec,2740764,2740483
http://localhost:8545,1238,25,156.26,44.22,64.48,1.34,7.13,0x782dc67814af69a434489fcf02f5601900f736a4a21a427a08dec883a8ccda87,2740758,2740477
http://localhost:8545,1239,16,156.24,44.22,15.89,0.86,9.12,0x1c164a2cabdec5ccfa5c4fe97a295d4db351c1d1458ef943f2c165f81b080612,2740734,2740453
http://localhost:8545,1240,16,156.29,44.22,15.62,0.87,8.12,0x2e29de53f4ffdd96af315363b97e71419cc0858c2add8954feea5fada9aa4124,2740764,2740483
http://localhost:8545,1241,16,156.26,44.22,16.38,0.87,9.12,0xb31b6850cdc9a474ef33651266bf6ff8d3a1ba480ec2736757638a06d19a9337,2740740,2740459
http://localhost:8545,1242,21,156.20,44.22,50.73,1.46,9.12,0xfe7a1443e23acb703b47fb0eb45b2a2ee71ce3a897dda0a184a517d7902f1f40,2740770,2740489
http://localhost:8545,1243,15,155.97,44.22,14.77,0.86,8.14,0x01395338d4d6fe5a167bad93268bc0f008395d6ab0c1b3acaea733db67bf7061,2740677,2740396
http://localhost:8545,1244,17,156.06,44.22,17.17,0.87,9.15,0x26a9df2b0ead57b01b3e34cd88f893c6f1f20f23e59ed2398f618f52f8425e46,2740773,2740492
http://localhost:8545,1245,15,156.33,44.22,14.65,0.86,9.12,0xef86729540222b551cc9f33a990c0a73493c73e4a7f0cd3a487e99c7bfb0ffab,2740707,2740426
http://localhost:8545,1246,22,156.26,44.22,50.32,1.44,9.13,0x392a05338457eccc55d95a2b5a605206a202eda7f9864410e1badf4c84b2ae7f,2740719,2740438
http://localhost:8545,1247,14,156.21,44.22,14.12,0.87,9.13,0x610c1823e5ee193b353fb4f77038932c5bddfb238ed8b0911a7416da879c9391,2740695,2740414
http://localhost:8545,1248,15,156.47,44.22,14.91,0.87,11.15,0x1529e5c6c9ed55b4f4d9128946c1dac651f1f536233063c8966053f132bfcca2,2740776,2740495
http://localhost:8545,1249,16,155.92,44.22,16.33,0.87,9.13,0xc4dfb05f7c7684d3ca01f0f757a9229fb5196004d16807f71881274dc1a4b0c8,2740767,2740486
http://localhost:8545,1250,22,156.32,44.22,48.37,1.26,9.13,0x5b43f1322d0b8d3e3e9fcc1eaaf28834d0c4bebdccaaa4b2b6bf8d47eca09d8c,2740794,2740513
http://localhost:8545,1251,16,156.23,44.22,15.17,0.87,9.13,0x7febcba7514af6dccb091ee38996d43dbc587b6ad1cf79481c6440f4e69e3d78,2740722,2740441
http://localhost:8545,1252,13,156.08,44.22,13.52,0.87,8.12,0xff9af06f860215e6b73ba612096ec191863ba1ae5df7ae65228904105570bedb,2740749,2740468
http://localhost:8545,1253,15,156.31,44.22,23.14,0.89,9.11,0x68bfb79705ac9a33cfad6871de0e80947d9edf3df271df2b5e41f84d91ee3841,2740746,2740465
http://localhost:8545,1254,24,156.30,44.22,62.67,1.50,9.12,0x7760db09a2a78e6e5698521840d226e34de94fe577787cbd1f0c8c52f8c01c98,2740758,2740477
http://localhost:8545,1255,17,156.25,44.22,17.15,0.86,9.12,0x26a845459ef25e76305c6c96fdf21072367159cc10fb022b18e0baaefcaffde9,2740668,2740387
http://localhost:8545,1256,18,156.31,44.22,18.37,0.87,9.14,0xf439af4c84d2d6f4be6c5308afbeac816cc3ec43e06a4cbd8f30a3d62fde2df9,2740734,2740453
http://localhost:8545,1257,17,156.14,44.22,16.50,0.87,9.12,0x2d5d014e427649cd06f66368aa3c5475fa2fb2b64c70f3e77c9f178af053714b,2740698,2740417
http://localhost:8545,1258,28,156.07,44.22,76.54,1.30,9.14,0x11c2ff327217447dd86c7865ba3dacf39ac7b1b6cd810b4ea8ba094f6cb613f5,2740734,2740453
http://localhost:8545,1259,15,156.29,44.22,18.55,0.87,9.12,0xe75f782e70481957635fa6c17bea925250277c4533d5beba6e6d215ef9d0f98c,2740749,2740468
http://localhost:8545,1260,17,156.17,44.22,17.25,0.87,9.12,0xdddae2cf4d1be08a082930af9b3f36f5ba500db0515502189de3bd19fac0d6ee,2740698,2740417
http://localhost:8545,1261,14,156.10,44.22,14.28,0.87,9.13,0xbea83c122f55eef505aa852567df4f144983a9856c4b7ea1040beccf4c4508cb,2740755,2740474
http://localhost:8545,1262,23,156.23,44.22,62.23,1.45,9.13,0xf39fd716b722168b97d066d1ff215bebe93e9440f7915b3a29e325d33b2be528,2740728,2740447
http://localhost:8545,1263,15,156.29,44.22,15.75,0.87,8.15,0x9005f7743e9d9c34affeeee94e5cfc14937e7af1e16ac1dfb779e9c652bb2923,2740770,2740489
http://localhost:8545,1264,19,156.15,44.22,19.62,0.87,8.11,0xb2ca61277160bfb67dcf827dbbf8b3018760036cd2b7abc8f5b6be358ed33321,2740659,2740378
http://localhost:8545,1265,15,156.14,44.22,15.64,0.87,9.13,0xd3f0b22f351cfaf088d6a6970edcee2de7ab8b234397bf118a5cecd883df16c0,2740758,2740477
http://localhost:8545,1266,21,156.10,44.22,55.45,1.69,9.14,0x244030d65ad3e8eb019ab72af202ed908e1e73d39c4ad4f112e523e61a50e2bf,2740740,2740459
http://localhost:8545,1267,16,156.01,44.22,16.22,0.86,9.14,0x975f69a1c51efb6b0bcd0517171c2e49e07561d508bba9de0fbcf170440a54ca,2740713,2740432
http://localhost:8545,1268,16,155.90,44.22,16.12,0.87,9.12,0x142afa2464d5d13835b1f2a5950510577cc62b9bb6007228f17b7fdcce466ba7,2740689,2740408
http://localhost:8545,1269,15,156.18,44.22,14.84,0.88,10.13,0x31bae636d566efff38ee728b10fbf42629d2d1b85f71f6b7234e56abd790d006,2740767,2740486
http://localhost:8545,1270,21,156.23,44.22,52.12,1.40,9.12,0x318b15cc8b567e4d55b233d5c1ac8cb6af62dc67e52a96f585eac2c955a09df9,2740677,2740396
http://localhost:8545,1271,14,156.15,44.22,13.94,0.85,9.13,0x9bf11253223ebe66487afb2fa8a1f3521d326080c02a0aa728d302206d18d5c1,2740728,2740447
http://localhost:8545,1272,15,155.99,44.22,14.89,0.85,9.11,0xabf9da50c3a07a39a6e018326cd350eedbc07205ad8a43cfd6cf3e90c4ce1e5b,2740746,2740465
http://localhost:8545,1273,18,156.19,44.22,26.99,0.85,9.14,0x6a9b6bcdde56adf13bdec936ccd8b54aade5091665006493b998136d7033dcbc,2740776,2740495
http://localhost:8545,1274,35,156.28,44.22,68.51,1.43,9.15,0x51b6b7f3d39744d8da8fa872a4979d117de687757a2b623f805026959463f83a,2740761,2740480
http://localhost:8545,1275,14,156.39,44.22,16.07,0.86,9.14,0x0a0a394fa1762f3e1cee1d54a0e8bb696ff4e18f3425c48c03f2108753c5526f,2740788,2740507
http://localhost:8545,1276,21,156.08,44.22,21.80,0.87,9.13,0xf7968566d540874059a30f82834636e7b0a42dde5ab8ffadd45663e2dfa42bfb,2740704,2740423
http://localhost:8545,1277,14,156.39,44.22,13.57,0.86,9.11,0xd1f6a234048cc2a7250719ba5bb3a525c1c11e5f7eed3715eb928fae667db499,2740752,2740471
http://localhost:8545,1278,18,156.08,44.22,47.19,1.43,8.11,0x8c0d80c2eafcdf376be91f58ccdc7eb09ca455341e5d353b8d058ee913b47e77,2740800,2740519
http://localhost:8545,1279,18,156.25,44.22,18.08,0.87,9.13,0xa01ef59676c55a437adc5c100b896473808327354651713bf98165518c0bf635,2740752,2740471
http://localhost:8545,1280,15,155.86,44.22,15.79,0.87,9.13,0xb12806fda7ea4cf30a6c34f6bfeb9c7de999a33058cfa1fd3bd5767fdcf974dd,2740743,2740462
http://localhost:8545,1281,14,156.46,44.22,13.84,0.86,8.12,0xe7b87e70163ed39d8383e12265e680e7761ba684774eaafc20d93dfb588e1f9b,2740770,2740489
http://localhost:8545,1282,28,156.08,44.22,52.72,1.37,8.14,0x1a4de9c07f9e2899d554ae09397cf33448372d9a322e112c35687820a960711b,2740737,2740456
http://localhost:8545,1283,15,156.20,44.22,16.50,0.87,10.13,0x2a9da94ae08bb71640a497e4d6adc2053fd9c3639a493d368b42084324f34f65,2740794,2740513
http://localhost:8545,1284,17,156.47,44.22,16.76,0.87,9.13,0x03cdf6acb1526d71afe0fb93d550de6a290e6366f4401ff9e2a526df86acd851,2740722,2740441
http://localhost:8545,1285,15,156.04,44.22,15.18,0.86,8.14,0xb67b3bee4862c17e4dda477ecd6785f5d497eb8e4c4f76a4b2e04e01decdb38c,2740719,2740438
http://localhost:8545,1286,27,156.15,44.22,81.08,1.60,8.13,0xe74b7c977fccd9bc7ab384c92e09d68f4b265e1266f5eff47519e2732041a386,2740719,2740438
http://localhost:8545,1287,17,156.29,44.22,16.86,0.87,9.13,0x026760573fa707ae3067e16820902019cf24d28392af84ca15f1b8e3840db058,2740767,2740486
http://localhost:8545,1288,13,156.18,44.22,12.56,0.87,9.10,0x1a3134dbf25dec481fc26537e1d54d42952aeb3677b40487b50a0013659d3f61,2740770,2740489
http://localhost:8545,1289,24,156.10,44.22,23.66,0.86,9.13,0x90802363702d56d917f57deae6531b76960b6979dcdf2c58333f01a655bcaa23,2740704,2740423
http://localhost:8545,1290,22,156.16,44.22,58.22,1.46,8.12,0x5a21f98728fe833ec2de362d5939f624f2a1147e7270f42d5fdaced70bc15a75,2740767,2740486
http://localhost:8545,1291,13,156.31,44.22,12.96,0.87,9.11,0x26514e95407c881ef5d57a3a59977cc6d6d18bd1c9ea848ad2b43b7ac4a176f3,2740734,2740453
http://localhost:8545,1292,17,156.12,44.22,16.34,0.87,9.17,0x63416d28ca9b50e2864e0c2e572c3921ae388e64d5ddc82b9e356db97127eae0,2740818,2740537
http://localhost:8545,1293,17,156.18,44.22,24.70,0.86,9.13,0x2abc8580dc55dafa251628d5877c7e66be30db01332e11a61feb4772f7285881,2740719,2740438
http://localhost:8545,1294,15,155.97,44.22,38.38,1.50,9.13,0xcd93bb2c6b57bf2c6289c382a2173d58c0094ac078b6c84b8095426bbb3c869a,2740722,2740441
http://localhost:8545,1295,16,156.18,44.22,16.81,0.86,10.11,0x44d8293d2e00f83c1cd08d7f8d54efc87ec58ba7522727a4463c623c197f36f0,2740746,2740465
http://localhost:8545,1296,19,156.36,44.22,18.35,0.87,9.15,0x284e8db10e6258527bdb0fadc6923490c0fc59059329d36145e3668d8c3b667e,2740722,2740441
http://localhost:8545,1297,15,156.15,44.22,15.00,0.86,10.11,0xa4e2d7aa15718952cabadf19d4a1ec45c2ff10c55820909166e8135ea884fdeb,2740731,2740450
http://localhost:8545,1298,23,156.04,44.22,53.84,1.53,8.14,0x3b1bd43fa18c29812c6aeb8327bb0e7f7c8387484eb8151b144cfa1cdeba124c,2740779,2740498
http://localhost:8545,1299,19,156.15,44.22,18.61,0.86,9.16,0x658cf024033c10adceab2b3381a7d8f8358dc87cd8ff586b1e1a354b2af5e2ce,2740761,2740480
http://localhost:8545,1300,17,156.03,44.22,16.88,0.87,9.12,0x01fcaaa49daf31c1f1fa964609a6f7120d9ab36b31746a57a847970f7f9506b9,2740689,2740408
http://localhost:8545,1301,17,156.06,44.22,17.11,0.87,9.13,0xb2044b5e783700c5d15c5ae142c42118c25388298cb5535a29375f500131179f,2740725,2740444
http://localhost:8545,1302,20,155.84,44.22,46.51,1.70,9.13,0xbe513d4e9c7cc79471e8fd695903c57a16dfafb90ba043183e16b5aa10ba3507,2740698,2740417
http://localhost:8545,1303,23,156.30,44.22,24.14,0.86,9.13,0xad3d1101ebac888041704cedfade82d86109c9c3d91307863779d605d5e76825,2740701,2740420
http://localhost:8545,1304,16,156.18,44.22,16.15,0.86,8.12,0xadb4a5d5780457b3a75b216421ed87dad8548ea630d82931e758f031004871a4,2740764,2740483
http://localhost:8545,1305,13,156.21,44.22,13.52,0.86,9.12,0x2f98cc705b741970743a52c90a59a4f07647d9561536fd4d7bf5954b08330815,2740707,2740426
http://localhost:8545,1306,28,156.30,44.22,82.21,1.44,8.12,0x4d7114f68a10faf553e64bfc72a3df4e20249a415207faf1c39cad82a3f41e95,2740776,2740495
http://localhost:8545,1307,17,156.34,44.22,17.23,0.85,8.13,0x9149c3c8fefa64be88853914f68fc404b053bf8795f8a636a13a8b6f004fcfb1,2740731,2740450
http://localhost:8545,1308,16,156.11,44.22,16.43,0.85,10.12,0x6f81e7e7e6c18935733fa18a1e7d03aec5b01dd598cc31c3837094ae5dcc214d,2740731,2740450
http://localhost:8545,1309,14,155.95,44.22,13.80,0.86,9.14,0x8bc3a5543dc0bd601ca94bb434dc5ed7c15a2a51cd50e7bc965163756c96212d,2740719,2740438
http://localhost:8545,1310,24,156.35,44.22,56.30,1.25,8.16,0x2b41250b98c1fcefe37f77f1021ecea02d7227fac7b68956378bba23a6b66cc0,2740818,2740537
http://localhost:8545,1311,21,156.20,44.22,24.65,0.87,10.13,0xb19a261ef6d4dc6534bb9638dd8a55aff5fcf5b8d692212f74987b70181e28a2,2740734,2740453
http://localhost:8545,1312,13,156.15,44.22,12.85,0.87,9.13,0xfe1bb15c26050cc655cb938af6b38dd13bc498066588b967dc3a7f4b7c74f76e,2740716,2740435
http://localhost:8545,1313,17,156.21,44.22,21.34,0.87,8.12,0x9c03a376b5bcf09b7350e6aacf397f4ebf1ed6bb79d690c21d2f0e6745da7bd4,2740797,2740516
http://localhost:8545,1314,21,156.07,44.22,52.33,1.66,8.14,0xe7725aa2cf475dc4a1f39a3b170fe1ae3d35f0f00ea76fb805c8346631d27bc5,2740722,2740441
http://localhost:8545,1315,16,156.29,44.22,17.32,0.87,10.12,0xc03fadf58c1cef0d4a70c39a229fb36e6e2f568885e8ae4a599711bd4f3b117e,2740710,2740429
http://localhost:8545,1316,23,156.22,44.22,23.55,0.87,9.13,0x34a2cb2a074260ca62d7f657160049eea0e8e964fa29f644b4b5445e10d131c3,2740815,2740534
http://localhost:8545,1317,15,156.07,44.22,14.85,0.86,8.13,0xb17bcf68e1c973f50ee4ad93998a19c9dee6491f9321870ee6c18ae55e82b4da,2740677,2740396
http://localhost:8545,1318,30,156.14,44.22,82.43,1.85,9.15,0x7611edf1a31b8b413c12c8c152a8e95b2eb681daec300b7817e499ad76f6d03f,2740812,2740531
http://localhost:8545,1319,26,156.13,44.22,25.18,0.85,9.18,0x4619979c9cb95a4383ac72a5461fe719f8a563f6e8c74c26707e976d1c60db04,2740740,2740459
http://localhost:8545,1320,14,156.05,44.22,14.02,0.86,9.17,0xf49564d0289fb819f46cde5d6838a3920c251ea0e56c1e20996101873bfaad27,2740713,2740432
http://localhost:8545,1321,14,156.06,44.22,13.38,0.86,9.13,0x4324ffa66508bb30a8c21245e08e1f834b9cbf9e25f918f09136aa578de71e09,2740743,2740462
http://localhost:8545,1322,18,156.19,44.22,47.47,1.74,9.12,0x4f295619605c42ed95a718280625002a9b0cbdc5f48dc10ba3d389b83009fa7f,2740707,2740426
http://localhost:8545,1323,31,155.94,44.22,30.15,0.86,9.14,0x55f01339c2b242750b04b45bccb0a765e8ecb7ad69ef037eb7444d5bb46c0268,2740683,2740402
http://localhost:8545,1324,14,156.12,44.22,13.87,0.87,8.12,0x6cfbc8d22fe88cafd1a673a7990643f25917264bd599c32287ff17e36c3727c0,2740680,2740399
http://localhost:8545,1325,17,155.92,44.22,16.67,0.86,8.16,0xcd355c07e23130b9a80d2fa21dd3a1bc029c68b8ebf7b7ca91323eee17c54d33,2740647,2740366
http://localhost:8545,1326,22,156.09,44.22,53.05,1.55,10.14,0xe60268fe9f066fd4ac1c86f28d0691cc5bc93324421afc00623f1f822fb3fe0a,2740737,2740456
http://localhost:8545,1327,13,156.18,44.22,13.04,0.86,8.12,0x25266e707ba8f8657c4e1fbfb261c441d08ac30d889ae21f600d614547820a38,2740701,2740420
http://localhost:8545,1328,17,156.32,44.22,17.30,0.87,9.14,0xd1da03a8b7ffeb48129c849bb3116ece97b55b968af18c1bce3c69cf2b37b331,2740737,2740456
http://localhost:8545,1329,17,156.28,44.22,16.82,0.86,9.12,0xf489705609e5c7e6ac295e046d2b895051e7d7719d7f06cb4196ae75faedd490,2740740,2740459
http://localhost:8545,1330,31,156.15,44.22,83.14,1.46,9.12,0x3c9875e8d49dda01173af335e63cfb1529a20d083a48f220f96601c14e0c0a20,2740671,2740390
http://localhost:8545,1331,17,156.28,44.22,16.97,0.85,9.12,0xc1d26a8f5c6e8ca335a1aa7b2c7553d71e1f8f64507bdcd68efa8e5dbf685210,2740728,2740447
http://localhost:8545,1332,14,156.22,44.22,13.78,0.86,12.12,0x84f2df03ce8bdb04b59586d7230f18fbf8535f792ac8daeb3c35657988def49c,2740701,2740420
http://localhost:8545,1333,14,156.21,44.22,13.74,0.86,8.14,0xcba7c12986268977eab69fe664b592beb27770229d79ece3244f2300de6ff40e,2740761,2740480
http://localhost:8545,1334,20,156.21,44.22,47.05,1.33,10.13,0x03d9492616a3ee35cca3c2294423ff282f2a13a5b084989ff644c3f5b8d4ab1c,2740728,2740447
http://localhost:8545,1335,13,156.18,44.22,13.25,0.86,9.11,0x33416d16b57da2dd0c2a4da57bc21a93a9a775de0a8b22842bfdb2640a1702da,2740785,2740504
http://localhost:8545,1336,16,156.18,44.22,16.09,0.87,9.12,0x7a18d69a415a9fbd7b62a2060563a6370e19a1bba71d58e149d60d742ef17d2d,2740716,2740435
http://localhost:8545,1337,14,156.09,44.22,14.40,0.87,9.13,0xdbb089b7d437e570770003b0d09a5811d36c3d1624caf32710a127dbd9b3cf7c,2740776,2740495
http://localhost:8545,1338,20,155.92,44.22,48.16,1.36,8.18,0x9c9c980bf16602af1ee33b7c4dc7a36f820403b6ac451715e593fea756e2e9a2,2740719,2740438
http://localhost:8545,1339,22,156.14,44.22,22.04,0.86,8.12,0xb363e6a713ab49bd3977da7c75b77dce5d6f98f428356ffd8293fd79542c374a,2740722,2740441
http://localhost:8545,1340,16,156.26,44.22,16.01,0.87,8.13,0x3f8c6645588616d17e51a68f260bb450c19ac55067469f4e193a190e869828c8,2740749,2740468
http://localhost:8545,1341,13,156.04,44.22,13.01,0.86,8.13,0xd9d1bd7b12d8544d35fd4c534eab20302f8bd518297fac1434772b6c40cf92a9,2740782,2740501
http://localhost:8545,1342,32,156.13,44.22,59.78,1.33,9.14,0x4b4700a6b5cb5fc73d126caae6a389108beb0b81dc4fe376aabfb1117980c8c1,2740746,2740465
http://localhost:8545,1343,25,156.22,44.22,24.94,0.86,9.13,0xccac251da9c3af7c98feb7cf7a8e0bc08bfe432282d4e63461d6f24a8ad9d81c,2740722,2740441
http://localhost:8545,1344,14,156.17,44.22,13.83,0.87,9.12,0xf0f937cea67422da0da31cd640de5b3f931ecc3bdea1b64ca5bcc2757c380547,2740749,2740468
http://localhost:8545,1345,18,156.00,44.22,17.50,0.86,12.12,0xe3e0876d10f9fd6354965721d0df42270bf11efb3e22df9c539c4d90a1a847de,2740716,2740435
http://localhost:8545,1346,16,156.04,44.22,43.13,1.60,10.11,0xbbd2ceca980b775a31477aa154bc5f96f31d40d8532ea5bed7defa4c51a8ca00,2740749,2740468
http://localhost:8545,1347,15,156.02,44.22,14.79,0.87,10.14,0x24a9a694b6fd3f0a340ec526745322cc4b8cba8f1299232b6e15eb0c7c32bcfa,2740719,2740438
http://localhost:8545,1348,14,156.14,44.22,14.41,0.87,9.14,0x58c5874c9106f829c2943e47da9f3136c446af7f218b0e68f1da208059497923,2740734,2740453
http://localhost:8545,1349,27,156.35,44.22,26.20,0.86,9.16,0xe36501a7e2976643cb7879f645cc94f61f5a6a55f362f584846fb850621b1b86,2740749,2740468
http://localhost:8545,1350,22,156.23,44.22,51.77,1.26,9.14,0x4c1a4791d1e0f4f6627812a8c0ebe91506709fc8b5b9372fd7b6f3d2c85204c7,2740797,2740516
http://localhost:8545,1351,15,156.19,44.22,14.38,0.87,8.13,0x0dfc333e477fe36b0b28bea7df572ccb677212d1e9e46b8437048f1a1989e634,2740710,2740429
http://localhost:8545,1352,15,155.93,44.22,14.99,0.87,8.13,0xff027982206035700a9008e7d4bf41057c4b869edd1c79ebbf3b07e374d87bf6,2740767,2740486
http://localhost:8545,1353,17,156.19,44.22,16.71,0.86,9.12,0x42c3f0b93250c088c68e5b4b9ab1019f18b1b6df8a73d8651a89bb54697f5949,2740698,2740417
http://localhost:8545,1354,23,156.14,44.22,60.08,1.52,9.12,0x38ffc4cb9cec4d6bea5848dbb7af68f242b16fe972fd6af1dbc549b55d1270de,2740686,2740405
http://localhost:8545,1355,18,156.25,44.22,17.57,0.86,9.19,0x8ad3bd98e54b97d12a7a0f4cbbe008264760c451e1451ae221601e095d3686a4,2740728,2740447
http://localhost:8545,1356,13,156.11,44.22,12.65,0.87,10.15,0x62cbbbe12539ad0fdff4b0bb43aba11fa5e7ffcd17a3025343cf6abc71781aac,2740722,2740441
http://localhost:8545,1357,31,156.29,44.22,31.71,0.87,9.14,0x91b4f130ff6cec4a3cc127372b95ae3dcb0cbcbb7e72c535febb7278fc4a60cb,2740773,2740492
http://localhost:8545,1358,21,156.10,44.22,58.49,1.63,9.17,0xf3ad30dfffbc62f2d4e9877f5f51c71d320b1a3153ef94921f6ae30e83da3cfd,2740785,2740504
http://localhost:8545,1359,31,156.05,44.22,31.19,0.87,11.12,0x53ca4153ad5688adf7754264d8fedb2c808b0b12d864531d597b801723e25ad9,2740713,2740432
http://localhost:8545,1360,16,156.26,44.22,15.67,0.87,9.13,0x98a64bf7e642dd2ec4b3c3f1fa9ae1a581baf41fa0dd635aa02f17ab1e184a03,2740707,2740426
http://localhost:8545,1361,13,156.09,44.22,12.40,0.89,9.20,0x0b601dbafa2da7792ab08af2ba79122f50ed84fd48530960824dc9fb24ea71bf,2740713,2740432
http://localhost:8545,1362,18,156.14,44.22,52.30,1.57,9.12,0xb248db13c540cccb380a9fe1eb7e02dd6059a9e3055de88af35d7df5b5110633,2740860,2740579
http://localhost:8545,1363,17,156.26,44.22,37.12,0.89,7.12,0xb46d2fba8204304782ba72934cc1d004c03eac98a8f0156cd22e15c06c5524fa,2740779,2740498
http://localhost:8545,1364,28,156.07,44.22,27.77,0.87,9.17,0xc055fbaa0707c95b6c3fec5ef4ad9302f099f4aff07c245a9e252b08997e013b,2740662,2740381
http://localhost:8545,1365,15,156.26,44.22,14.85,0.86,8.13,0xbb73d06bd5998766361ec1e810e753f4e622b996183752ce7f0f91527e89d2e7,2740725,2740444
http://localhost:8545,1366,19,156.20,44.22,51.23,1.47,9.13,0xd856fccbfd7157c1747131ca18066eecca7ab68dfaad148a92ae1f1f8fe52d6f,2740737,2740456
http://localhost:8545,1367,15,156.29,44.22,14.65,0.86,9.13,0xfbb80591aa9ab13b24e5e00a0d9d658cb7936c80f804997aa0abf0caa29fca76,2740767,2740486
http://localhost:8545,1368,14,156.11,44.22,13.44,0.87,9.11,0xc7dfdea30987574a61c6aa17f24e4b643857579d1288c87f301486537c41578a,2740728,2740447
http://localhost:8545,1369,25,156.23,44.22,23.94,0.86,10.14,0x8a1c195b9540bd84aa7cc2922a76aa7b21cdd7d7e8b73a5204a2c3c9ec3c85be,2740749,2740468
http://localhost:8545,1370,40,156.09,44.22,65.64,1.39,8.14,0x23eb17790c4edaf6c034834ec070bce871b71f6b70af8ab5316a9cf1b19d32d6,2740797,2740516
http://localhost:8545,1371,19,156.21,44.22,18.29,0.86,9.13,0xe787980dc978ca01f5cf34d581cdda3ce62b1bd35f2636ebc759d0ea4eedd5d0,2740818,2740537
