Provider,Row Number,Transaction Size (KB),Client CPU Time (ms),Client Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used,Transaction Cost (ETH)
https://sepolia.drpc.org,65,0.16,0.08,0.00,9.91,0xd70d516732c71f3651c8e29b37fe734fddaf8d6f27891138082bd528c3ffd575,354216,353908,0.00070818547641292
https://sepolia.drpc.org,66,0.16,0.06,0.00,11.81,0xbec86a84abc3047d82e66eb6139b44229a5df63d012c7f59591806bcc5d52dc2,357570,353908,0.000708185373071784
https://sepolia.drpc.org,67,0.16,0.05,0.00,10.85,0x8a062d41f3fd0db492676eccd067004fd5bb356f0e3d94c4c787b42e7f835b76,357570,353908,0.000708185158603536
https://sepolia.drpc.org,68,0.16,0.07,0.00,11.85,0xc6e24950a030a11d651040206bcdc0c8a08749f7de513a5e11eafbc8a456cc9b,357570,353908,0.000708185038982632
https://sepolia.drpc.org,69,0.16,0.07,0.00,12.78,0x691634c4acf787a1f6ecf212214191c8ed47d46dd8198c2cd203a9aff058460e,357570,353908,0.000708184300376636
https://sepolia.drpc.org,71,0.16,0.07,0.00,10.93,0xfc133300e7b68d1dd56deb43e4197c190327ff9fb209e795106320afb2fcfb17,354216,353908,0.000708183202200112
https://sepolia.drpc.org,72,0.16,0.05,0.00,10.73,0xce85e29e9e5909593d6cb4890eb5c942560995554bb868de6628f7df916a9c1d,354216,353908,0.000708182739642356
https://sepolia.drpc.org,73,0.16,0.06,0.00,11.78,0xbd55bb986b10197df6c327eb75172c73ff0297f6fd948f30cd0c0d7d081bf116,354216,353908,0.00070818239918286
https://sepolia.drpc.org,74,0.16,0.11,0.00,10.95,0x3ec8e227b61c632300ec7d3cbe73fa76abe044a0723bea33d6286a247fbbb3f0,354216,353908,0.000708181428413216
https://sepolia.drpc.org,75,0.16,0.05,0.00,11.84,0x0fe6dc1a8efdf5904c406d05d9961605aec72ef644334a5580de35fa44a5a470,354216,353908,0.000708181472297808
https://sepolia.drpc.org,76,0.16,0.07,0.00,11.84,0x9640bf83fc9130be78c8c15a578c603438136e7847119dccc9c015c87e0c63b1,354216,353908,0.000708181648190084
https://sepolia.drpc.org,77,0.16,0.05,0.00,24.79,0x5e5c860698cf367d09022fb9e0f3251dc8ec6527bf94c34c3b09274c32cb6673,354216,353908,0.00070818127906404
https://sepolia.drpc.org,78,0.16,0.05,0.00,10.91,0x7b92794e86888b6957247ddeb129dea883d5fd46666b303f11a3182a19b85724,357570,353908,0.0007081812153606
https://sepolia.drpc.org,79,0.16,0.05,0.00,10.71,0x4abc8f81c5f2ee137c1f120af62c6a4a75696386d4822e81618bd87d4ad11064,354216,353908,0.00070818148433068
https://sepolia.drpc.org,80,0.16,0.05,0.00,12.93,0x3b081916cf5e215014486c5ae7d1648b9001d0ee76f9ad92639bf0c65938e45a,354216,353908,0.000708181218191864
https://sepolia.drpc.org,81,0.16,0.06,0.00,9.83,0x9e25c8ac6e8440d57c7e330a47225274119b9e8851fd98cabb9b607802f4438b,354216,353908,0.000708181067780964
https://sepolia.drpc.org,82,0.16,0.06,0.00,10.88,0x0d5a7d80514ed23e8420cb1f851efca6958692ecb88ba67214b63933915c5fbd,354216,353908,0.000708180848004096
https://sepolia.drpc.org,1,0.16,0.13,0.01,13.90,0xfdc421b8055b579be156969939dfceaeaa487533fa1ad8f16e259afebd89866a,311012,308831,0.000617973197571953
https://sepolia.drpc.org,4,0.16,0.08,0.00,12.88,0x98898a533af0737bb10127b8bc3970d1f3d1b8ef40403a67d0a5afaf56f1abe6,357492,353831,0.000708018170176741
https://sepolia.drpc.org,5,0.16,0.07,0.00,10.78,0x091af3eb17a4749364f2d53307e955ff1bb372625e0ae522cc9f25fc3739b153,357492,353831,0.000708018240942941
https://sepolia.drpc.org,6,0.16,0.09,0.00,11.77,0xa41b1241f47c217753c39db2ec5196dc80859d1f4f239d53e9017652d884f09f,357492,353831,0.000708018462794978
https://sepolia.drpc.org,7,0.16,0.06,0.00,11.30,0x73e25e3bacc81d94e7e6625e51223543d3af23b7e8900cea5928cd46531fa534,357492,353831,0.000708018324093226
https://sepolia.drpc.org,8,0.16,0.05,0.00,12.79,0x9e2759f2f17b3e925f9929bd2bc4d16df3d08f6e45101f8d34682e44171721bd,354139,353831,0.000708018217236264
https://sepolia.drpc.org,9,0.16,0.07,0.00,9.94,0xb6623cf00a7b459b3770c2b5f3099f4e63daa46216d7a6b5f13a83697ece471f,354139,353831,0.000708018113917612
https://sepolia.drpc.org,17,0.16,0.06,0.00,11.69,0x5110ab6e0acc8ea7d08ba9896bb6c70eafa51b23e85701e93fac4e3642d931e6,357492,353831,0.000708018016614087
https://sepolia.drpc.org,18,0.16,0.04,0.00,12.97,0xed9935178a809d84c91d30874391ee0198e1623aa801363eaf84ce0a8e42936c,357492,353831,0.000708018231035673
https://sepolia.drpc.org,19,0.16,0.05,0.00,10.78,0x216b1d327a22d0da2f3ff3e3c59a7b8d37bceb26afd30550e922f031308cb158,357492,353831,0.00070801810259502
https://sepolia.drpc.org,20,0.16,0.05,0.00,10.90,0x952541549f8f758244db673aae8a1c93689c1f6e8d9636416464c5e1b073fc67,357492,353831,0.000708018013429608
https://sepolia.drpc.org,21,0.16,0.05,0.00,11.85,0xcd66cb0d00b8bb8f206089a3fc3435ff55f3009867a4319933b76b13a22d4e17,357492,353831,0.000708017914710759
https://sepolia.drpc.org,22,0.16,0.04,0.00,23.91,0x00c6c5a7f697acc8c8df377675cfb067eb2509d656f225902b8e8189336f8aab,357492,353831,0.00070801795752431
https://sepolia.drpc.org,23,0.16,0.08,0.00,10.80,0x2e5dfeb1cb70117af0cdb4036e19388a345cca2be2c60cc5507aa34bd7be7d58,357492,353831,0.000708017945140225
https://sepolia.drpc.org,24,0.16,0.04,0.00,12.97,0x5f6a90baca5e3dcc88fd31659762d6896518c546937a6325eca95ffe9261ceae,354139,353831,0.000708018046335891
https://sepolia.drpc.org,25,0.16,0.04,0.00,9.84,0x9ae9bc37d88de34936a05b59b61059db4c41d1b9a0f6ec60cab623f969de5789,354139,353831,0.000708018108610147
https://sepolia.drpc.org,26,0.16,0.07,0.00,12.76,0xfa62286744ab888297647d9964b508952f171b164715655f6721c13801f0812c,354139,353831,0.000708017939478929
https://sepolia.drpc.org,27,0.16,0.04,0.00,10.95,0xdad1f0243b12c02edf379176554097e50c1dd4ca3a5b77efb4a56423c51fc759,354139,353831,0.000708017823776192
https://sepolia.drpc.org,28,0.16,0.04,0.00,12.80,0xad298c721c9456babe198cf09c7ca02a06ea8b752b727344bb61e894a9e8dff1,354139,353831,0.000708017872958701
https://sepolia.drpc.org,29,0.16,0.05,0.00,9.81,0xa467ad9fdcbac2927c8a3b61b8756b9f9391a8ae8b96c1d7ca7dc1fc1392d00e,357492,353831,0.000708017732841625
https://sepolia.drpc.org,30,0.16,0.04,0.00,11.81,0x0d8982f5c09048b07f531f99fbba5564b0c2b5495e2f8973af8bcfb342079a3a,357492,353831,0.000708017638014917
https://sepolia.drpc.org,31,0.16,0.04,0.00,11.71,0x71935ce02328c4ec4b879ff36ae0cdabc29fe3f59eb7c09c8b9e04dc6eb201e1,354139,353831,0.000708017526911983
https://sepolia.drpc.org,32,0.16,0.04,0.00,11.83,0x698ab6192b6f73a26be5a022ce0cf887574dd69361b6726941b054dd381e9b74,357492,353831,0.000708017470299023
https://sepolia.drpc.org,33,0.16,0.04,0.00,10.78,0x64fb6fc8e70b3fb10abe997e4a0d05db9436b7fcc19316eb1c2ac24e44d93472,357492,353831,0.000708017563710407
https://sepolia.drpc.org,34,0.16,0.06,0.00,11.88,0x9d2026db366f57c799e385527ad9d843783992a403821f47843f5c95b8216984,354139,353831,0.000708017534696265
https://sepolia.drpc.org,35,0.16,0.06,0.00,11.82,0x343a79ceffb8128a1ef9cb267755d831569cad6e54a00b3599d8f38de8d6352f,357492,353831,0.000708017545311195
