Provider,Row Number,Transaction Size (KB),Client CPU Time (ms),Client Memory Usage (MB),Transaction Confirmation Time (s),Transaction Hash,Estimated Gas,Actual Gas Used,Transaction Cost (ETH)
https://sepolia.drpc.org,70,0.16,0.05,0.00,11.70,0xfca98ff7c137e0330ab5054ce6e444a64cfd043ff02ae09bd41e55e797bb26dc,354139,353831,0.000708473563057826
https://sepolia.drpc.org,71,0.16,0.04,0.00,11.71,0x124d0cd4a7f72ee6f2442239a885ed28b6561e9bd830dfeada241279b1c238f4,354139,353831,0.000708470332580796
https://sepolia.drpc.org,72,0.16,0.05,0.00,11.70,0xe5ef185aef5aad8adbda4f5f4020800b59f7112ad2de5446a05707cd93bf2ff1,354139,353831,0.000708464277824724
https://sepolia.drpc.org,73,0.16,0.04,0.00,10.85,0xb32a64532ef5ea5afb0e7d45c5045d9b44eaa41f5da89cf6ee8b9bc3182cf56f,357492,353831,0.00070844035389549
https://sepolia.drpc.org,74,0.16,0.04,0.00,12.82,0x74e539e9dd0f351fe491843a95fd8d7a88e4280035fc62ea292558d20a7a8b82,354139,353831,0.000708430080412405
https://sepolia.drpc.org,75,0.16,0.04,0.00,10.72,0xc2d898ff40dcb88e9f27c04a84dc110be417f01cffeb4ccb9fc90c8c1d1d1f68,354139,353831,0.000708417249792683
https://sepolia.drpc.org,76,0.16,0.05,0.00,11.82,0xd5cfc4ca67610b6003419fa1d868af83196c07f4f3b4c039c7f439c82bdb7a3a,354139,353831,0.000708424292444907
https://sepolia.drpc.org,77,0.16,0.05,0.00,10.80,0x2170e1dac9cd6b98411eedecf3be3e0956cc2e4d7845ca96dd5113161cdf1970,354139,353831,0.000708397889575687
https://sepolia.drpc.org,78,0.16,0.04,0.00,12.83,0xdf7dbece0fb6057fe032106937498f2942e583310380066824bebf7c52ef1632,354139,353831,0.000708389480781972
https://sepolia.drpc.org,79,0.16,0.04,0.00,10.90,0xd21d8ac6c4de114d74387b511f97857df4dd6d63866dc8864dc96a5353c35cc8,357492,353831,0.000708378498221563
https://sepolia.drpc.org,80,0.16,0.04,0.00,11.79,0x6b7e94bdff5d1665280d960241b77fe1044d96a577e8d3c33a6651bc7d1ef25b,354139,353831,0.00070839105816057
https://sepolia.drpc.org,81,0.16,0.04,0.00,10.79,0x749bb319206a21cd5c487d94048d918867174112a6528ff1a8641ad64bc413c9,354139,353831,0.000708373498589533
https://sepolia.drpc.org,82,0.16,0.06,0.00,23.83,0x40e775f1a9d654b2ca2548fd130aab1e3867f766e529ec33ae4a4c24dc4dfbb6,354139,353831,0.000708357507197488
https://sepolia.drpc.org,83,0.16,0.05,0.00,12.95,0x3cd42b53eb829487cfe8c2ff80fcef3af1803cfad17c077b7ac06df423bae4f9,354139,353831,0.000708350107529785
https://sepolia.drpc.org,84,0.16,0.04,0.00,21.81,0xd9a8d317c7aabf0cb9cadcc11c6ff2105827a3f2cde36ec2e5718ca12a3a0438,357492,353831,0.00070835830048659
https://sepolia.drpc.org,85,0.16,0.04,0.00,12.87,0x9ef2d8bb12fc6f0c1ba0d7ba69fa32275f3c6c9753cab70a588c9b2f39fc73c2,357492,353831,0.000708355831807703
https://sepolia.drpc.org,86,0.16,0.04,0.00,10.76,0xf3d10b0ef7580501858a531a24ab34c6a0f3a962a3a54713db76126bd82bdca8,354139,353831,0.000708361121934984
https://sepolia.drpc.org,87,0.16,0.04,0.00,10.91,0x7d63ed1ec744f8b52e7e1f03f9f06072cd1fd69ae30f58d58ca56316aaa0150c,357492,353831,0.000708369543820446
https://sepolia.drpc.org,88,0.16,0.05,0.00,12.06,0xe1fbdf0af6c7ef95e952b9e3c21a48d23da3bf4b453f31150f60871099c6e5df,357492,353831,0.0007083437261877
https://sepolia.drpc.org,89,0.16,0.04,0.00,12.86,0x08c29f897a219b891ad0e6b329072ef35bd0bc2b503badbbfd2942d646d1178e,354139,353831,0.00070834474168267
https://sepolia.drpc.org,90,0.16,0.04,0.00,9.83,0x02444a11c5bbb40bb3fc4c8510064be278fb71cb2d4580e92c9d49850c4de934,354139,353831,0.000708328258465535
https://sepolia.drpc.org,91,0.16,0.05,0.00,12.87,0x7be69b538cc04d4a796a5510650c849c2d85de6bfd1a9e4fdea840e5238135f5,354139,353831,0.000708313537680611
https://sepolia.drpc.org,92,0.16,0.04,0.00,10.84,0x9e810d6fe7337e739df9b90a7e30cc6a2c01b7016976a45664e490147af47d71,354139,353831,0.00070833300157009
https://sepolia.drpc.org,93,0.16,0.04,0.00,10.82,0x463209fda9c5c4e00f73b0b58defccaff3377408a5dac7dc9c6517338e2fb565,354139,353831,0.000708316630517382
https://sepolia.drpc.org,94,0.16,0.04,0.00,11.86,0xe2f7373d9a311ec909ac84eef612408383127e437b4829144b71dd1fd28a9100,354139,353831,0.000708302902936075
https://sepolia.drpc.org,95,0.16,0.04,0.00,11.78,0x070e7c5c46de61a954945ee6c905966d4728295455d16d09c3abc290485ccd37,357492,353831,0.000708288863275826
https://sepolia.drpc.org,96,0.16,0.07,0.00,11.06,0xc2f3353f9283737e80f9050d7ca8ff0ab2d153955e9864b2a43d34d5d6bda0e4,354139,353831,0.000708309437840814
